Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000019843,Fyn,0.5396427681035977,-0.27980552258165126,0.10305032273697057,0.7681879536297841,0.5506392175267965,0.0031707176055322446,0.3793311418909152,-0.6273577788006163,0.05772597625435177
ENSMUSG00000044674,Fzd1,0.08826756135969997,-1.4470223727554679,0.000000000000000000038001622438683064,0.2070697623327516,0.9067244111542268,0.0000006008100779947431,0.3226194201174781,1.5212038126396341,0.0000000003457950942763566
ENSMUSG00000081683,Fzd10,0.011285662630259973,-2.3620871208240217,0.00000000000000000000000000000000000000000016927208358579935,0.06156490183882197,2.0461025790900838,0.000000000000000000000000000015909622135128621,0.04952061007882262,1.206663268073961,0.000009987192984916145
ENSMUSG00000050288,Fzd2,0.008874634704704433,-4.155488126847819,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006240262146465676,0.16084584256258058,2.8387033124484633,0.00000000000000000000000000000000000000000000000000000000000000014537293414484075,0.1524842547971667,1.9394766945753243,0.0000000000000004264788326827196
ENSMUSG00000007989,Fzd3,0.30002763107657804,1.3293569247768318,0.0000000000001870375580033895,0.12996290486106052,-1.1091294467155757,0.00000010596365418701615,0.09348445202998859,-1.5033884596372065,0.000010742388097829174
ENSMUSG00000049791,Fzd4,0.011713149851103154,-3.3388778892394706,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010994675916010592,0.03677816225191868,-0.14624995746882163,0.5907899308298252,0.31837012684338767,4.242667646480691,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019611940304589277
ENSMUSG00000045005,Fzd5,0.0048904538064459884,-2.6910209183132237,0.0000000000000000000000000000000000000000000000015830699736328083,0.028605237307047858,1.8160498614845144,0.0000000000000000000576135904074568,0.03906081125029243,2.0115549292742596,0.000000000000022849357925891296
ENSMUSG00000022297,Fzd6,0.011627652406934518,-4.042656336495342,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012362514909530343,0.03872090670602731,-0.7248420850049717,0.0012067841305776574,0.5654828741674135,5.043355256141272,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004698742183953019
ENSMUSG00000041075,Fzd7,0.0053863389826240785,-3.940441989256663,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025078634365748522,0.046759849274752706,1.1500806629458973,0.0000000017534032074368214,0.1711157714604861,3.632025662228951,0.0000000000000000000000000000000000000000000000000000000000000000025437340933869005
ENSMUSG00000036904,Fzd8,0.014072879310157512,-1.8171715935893529,0.000000000000000000000000015280075733458767,0.043075333930753565,1.185852708600355,0.0000000006942179451932708,0.06553717703500948,1.7168431332003795,0.000000000014165769485901579
ENSMUSG00000018583,G3bp1,0.18888095365735103,-0.24361001741809263,0.16220541794136756,0.1944084277870091,-0.03276228558555516,0.9126087000130401,0.29483557947919475,0.63435364057176,0.021471672761872514
ENSMUSG00000078650,G6pc,0.0004103877320094536,-1.58541620619307,0.000560159618264603,0.0004019471284362697,-0.570996309896401,0.38097861795979954,0.0032686871339156847,3.0225657100867256,0.000000027692227925563026
ENSMUSG00000005232,G6pc2,0.00023939284367218124,0.11057760691682894,0.836523320487129,0.00013398237614542323,-0.3889984761535139,0.6396889510961216,0.0003268687133915685,1.0819442571656577,0.741587251840748
ENSMUSG00000031400,G6pdx,0.014072879310157512,-0.6396334080371648,0.0005165466285868672,0.022777003944721947,0.6429592742914076,0.0019010612618901566,0.019775557160189892,0.3303065923494435,0.3123962864450083
ENSMUSG00000025579,Gaa,0.449853352237696,0.2946856562767204,0.102422877638169,0.35183771975788136,-0.3401005743765708,0.10924548880678527,0.40302912361180393,-0.09286869895227623,0.8425373769120037
ENSMUSG00000031714,Gab1,0.04775887231260016,-4.18740047137917,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005612378787941874,1.049751917099391,3.63912516740166,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005910777572553028,0.43293761088713245,0.783793733387282,0.0032727244527895804
ENSMUSG00000024462,Gabbr1,3.9960308440202184,0.7374240163923595,0.000024754769693966068,2.7535388033526655,-0.45031746575955034,0.02997591595117881,1.5268037602520164,-1.293891978262397,0.00006503869903838883
ENSMUSG00000039809,Gabbr2,0.867610963934486,1.793411374890461,0.00000000000000000000018557757056038412,0.290607773859423,-1.4603626065211701,0.000000000004143238672838418,0.15183051737038356,-2.303657048940144,0.000000000023211340263446037
ENSMUSG00000027361,Gabpb1,0.12325311551350589,0.12991859256468796,0.5045824521767656,0.09874501121917692,-0.3445953668926678,0.1098136353385559,0.14643718359942268,0.30943090411244656,0.2724320092984145
