Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSMUSG00000040584,Abcb1a,0.023995552983256063,-5.164134698298773,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045444438226980355,0.10356338508449779,-1.3444190310827864,0.00000910807615579432,0.05322533989007792,-2.32394153989973,0.0000000000031186303225308374,2.8580586891186144,6.331634990381453,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012065070261598145
ENSMUSG00000028970,Abcb1b,0.010085336064442148,-0.6860907522390107,0.000387541264220543,0.029083734517014032,1.5731285617843165,0.0000000004460293254481663,0.004356038047269804,-1.4745986610731885,0.00018109430889853197,0.01373422483050436,0.2647403975134335,0.46208723616746455
ENSMUSG00000042476,Abcb4,0.016671677984077836,0.0009284202941737263,0.9909634743963018,0.032877265106189775,1.1486746732515023,0.00000824200027039681,0.00598955231499598,-1.535936934907169,0.000051889435595678286,0.00820703678895992,-1.0519703320755278,0.011713775497097371
ENSMUSG00000028973,Abcb8,0.05884827897466158,-0.7742993795642059,0.0000025208969137086875,0.0857337913153718,0.3304094138459295,0.20785037405893514,0.1528697102213747,1.3128491318856912,0.000000018552803686181974,0.05610933314901171,-0.3383888329834832,0.41495520995291685
ENSMUSG00000023088,Abcc1,0.08668586474437179,-0.3254434452653352,0.06051838390101513,0.1079891707718695,0.25098590217292216,0.3422595041313753,0.1278224914495733,0.5243251785831613,0.046340897945278445,0.08575515991729551,-0.11593568294162138,0.8632934703236048
ENSMUSG00000030834,Abcc6,0.001955320257391845,-4.51464708794559,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034788218000685586,0.003414177530258169,-2.0417906750714874,0.0000005255490043820468,0.0025863975905664463,-2.4206003790230426,0.00000003670107639825228,0.1524163975092557,6.123106653539905,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007271863456023712
ENSMUSG00000040136,Abcc8,0.23736558808812055,3.3101096113479813,0.000000000000000000000000000000000000000000000000000000002923607326700729,0.03060114675268433,-2.680346142426359,0.00000000000000019582190193534155,0.02164406404737184,-3.174065004665929,0.00000000000000000027633010458671025,0.017753997951627586,-3.4335795608969697,0.000000000000000006312493081706681
ENSMUSG00000030249,Abcc9,0.0019210163932270757,-5.464131549279667,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004793990994411882,0.00796641423726906,-1.6861995157018068,0.0000054854253043088845,0.00598955231499598,-2.0913396379012115,0.00000014074565277683153,0.286073853786603,6.5802932560039515,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003221964096092611
ENSMUSG00000055782,Abcd2,0.0426740070209729,-1.3185185667254546,0.00000000000000025730637108014893,0.2201512251918323,2.3911801554656558,0.0000000000000000000000000000001761394380659261,0.025047218771801372,-1.3283111003904717,0.00004532247881065161,0.055941842602298245,-0.09713734108200711,0.9122881835104615
ENSMUSG00000028127,Abcd3,0.523957221252685,-0.5640226678833652,0.0005321624262398167,0.8689714069605236,0.6335225787547982,0.00965221743762228,0.6464632714526344,0.14374594493389858,0.621321027100279,0.8073044351589147,0.49390360108222603,0.08588395868986524
ENSMUSG00000038762,Abcf1,0.23354070723374878,0.04473831612524304,0.8354525837727095,0.20232163142270632,-0.21454362817654893,0.5225093320905257,0.24965543058415066,0.12010253120651093,0.683845171582907,0.22962953954416435,-0.012787677837236,1
ENSMUSG00000029802,Abcg2,0.039192164808248824,-3.433097249907654,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002593040857007726,0.09407955861155844,-0.642360801122762,0.039684207908265046,0.07214688015790613,-1.0422850232413916,0.0009401695839757901,1.2920220773476905,4.738505203456809,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022815876689645024
ENSMUSG00000024254,Abcg8,0.00042879830205961515,-1.8866053232078137,0.000007406757402501673,0.0002529020392783829,-1.0942580949656229,0.22919689498795703,0.0006806309448859069,0.0999933025783939,1,0.00452224476126363,3.3856770905516216,0.000000000005817755683115346
ENSMUSG00000038459,Abhd17c,0.20383356086705864,0.12853636137834457,0.5051300965629604,0.22255379456497695,0.17937496602767578,0.5404496348021648,0.15899538872534785,-0.35352483990832884,0.2595559457697713,0.17234777256815836,-0.22343132138217614,0.5651803979056645
ENSMUSG00000040997,Abhd4,0.0695339326619872,-3.1526353488130177,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004779317679974305,0.5566373884517207,1.6414313125433302,0.00000000000001658508989235241,0.8198880362095634,2.4069764428786398,0.00000000000000000000000000000005161301502925265,0.45255945721978996,1.201288102416599,0.0000018502305368993088
ENSMUSG00000032540,Abhd5,0.04135330825062928,-2.474708868897539,0.00000000000000000000000000000000000000000000000000000000015720478912679784,0.1078627197522303,0.2642317244231207,0.31955024989189096,0.40606442171893203,2.7662849525267523,0.0000000000000000000000000000000000000000002997056045210546,0.17486013076886037,1.0428247766787377,0.00006883304957246477
ENSMUSG00000058835,Abi1,0.7113249273206543,0.23725253699889276,0.1911711679771571,0.7858930870575748,0.22780205933283398,0.42004155823186845,0.3953104527897347,-0.8481220668874012,0.003835444547669388,0.6178726268259827,-0.1545002635581405,0.7128196782964277
ENSMUSG00000035258,Abi3bp,0.013104076110941838,0.5290968759079933,0.013928137342351533,0.005184491805206849,-1.2681259658773891,0.0005791632960094834,0.0020418928346577206,-2.5831927342308854,0.0000000034186224806988347,0.02277871435303162,1.0395099590351933,0.00046601261356865684
ENSMUSG00000038827,Abitram,0.0928091044977831,0.3003279097978724,0.10361876292296274,0.07915833829413384,-0.16938887234725364,0.6901975723599042,0.08398985859892091,-0.07464948549424877,0.9206960201782594,0.059626634629994534,-0.5977263989176826,0.10652053732248025
ENSMUSG00000026842,Abl1,0.15081693880040783,-2.2016341592784974,0.00000000000000000000000000000000000000000000000791944757592134,0.3457170876935494,0.25276098088457055,0.3681864695419543,1.29769095951947,2.7434574864905144,0.00000000000000000000000000000000000000000008674448756836454,0.4118592543684173,0.524872569754316,0.06687635854644035
ENSMUSG00000078453,Abracl,0.023515298884949295,0.4804869645046157,0.016565248075701054,0.015679926435259738,-0.5038128979067844,0.15349793535974768,0.005036668992155711,-2.180195824294467,0.00000000842432601407103,0.03282814715583968,0.6626261256500703,0.02623509283934566
ENSMUSG00000035234,Abraxas1,0.018609846309387296,-0.4762414450116008,0.01256517566955412,0.02971598961520999,0.6101923369703064,0.028835909910878418,0.0197382974016913,-0.05488154108760934,0.9872382946911686,0.028305902394576057,0.5144378358563619,0.10774979987916497
ENSMUSG00000030965,Abraxas2,0.15421302135272,0.23061488910043604,0.2119314820008722,0.14870639909568914,0.007202004061320544,0.9817220368994938,0.10604230121322429,-0.52175735851382,0.10555506702992325,0.13968711595903213,-0.08989926109175128,0.9197719859142682
ENSMUSG00000036880,Acaa2,0.0368766539771269,-2.356356736323162,0.0000000000000000000000000000000000000000000000000008543932731169646,0.20447129875657255,1.689326701814029,0.000000000000011558414755345568,0.0394765948033826,-1.0378789297072335,0.0012012823613257826,0.3520651291917093,2.674396272827592,0.0000000000000000000000000000000003485780345029037
ENSMUSG00000020532,Acaca,0.1826337728132313,-1.2306654043783452,0.0000000000000033723501538391995,0.36468474063942813,0.6316279590921707,0.01038787113318582,0.6751858973268197,1.7208615592750767,0.000000000000003833033857208969,0.20986565503197513,-0.2596537417249345,0.49142282996498765
ENSMUSG00000042010,Acacb,0.005831656908010766,-4.128278105994912,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004143301606979522,0.08219316276547443,1.6634117925472776,0.0000000000003808160458462552,0.006806309448859069,-2.2962130851047666,0.0000000007527841348286312,0.24621110366879764,4.121543465807885,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009026819398297477
ENSMUSG00000030607,Acan,0.012898252925953223,-0.08613131264029583,0.6816517583557645,0.028704381458096458,1.33922507163404,0.00000011269376543769009,0.007214688015790613,-0.9000066974216061,0.015355851044193191,0.001674905467134678,-2.9304766323752904,0.000000004532943015523102
ENSMUSG00000020681,Ace,0.01687750116906645,-2.9905283139996675,0.000000000000000000000000000000000000000000000000000000000000000000000000000015512082759191714,0.025922459026034246,-0.9600954148553225,0.0027899442034551017,0.009664959417379878,-2.411352057243671,0.00000000002982471225830757,0.4309531766937526,4.652160065744953,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000049146572817324094
ENSMUSG00000015405,Ace2,0.002915828454005383,-4.99192267440753,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005371682746009785,0.008092865256908253,-1.8260866726905869,0.0000009693920077738788,0.006261804692950343,-2.1886251508942234,0.00000003724417530906202,0.31320732235418475,6.3578838108723295,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029709042711833664
ENSMUSG00000045019,Acer1,0.0004974060303891536,0.1272004763172152,0.8888493179498397,0.0006322550981959572,0.6762600589116108,0.5502069145413954,0.00013612618897718137,-0.9515369980616875,0.3655856496917532,0.0005024716401404034,0.4527912864101591,0.8377164305287926
ENSMUSG00000023328,Ache,0.2778956035987954,1.9928815769633725,0.00000000000000000000000002127520951060402,0.10116081571135316,-1.2189502821081848,0.00004152558555591796,0.062481920740526255,-1.9303357961527432,0.0000000014815999647092707,0.03718290137038985,-2.6683149984437526,0.0000000000008571882788370559
ENSMUSG00000037872,Ackr1,0.2964539941119355,2.2100800226081194,0.00000000000000000000000000000024719880671798894,0.05563844864124424,-2.1885726259698757,0.000000000002670823814110242,0.05472272796882691,-2.2039497467158737,0.000000000012629298238883675,0.08659261265086285,-1.5063279842910746,0.000014299317591369625
ENSMUSG00000044534,Ackr2,0.001132027517437384,1.2863990711664695,0.008290386284323312,0.0002529020392783829,-1.4457304654669993,0.0843840381661478,0.0008167571338630882,-0.02553757950546398,1,0.0001674905467134678,-1.60610240264341,0.10668758040151137
ENSMUSG00000044337,Ackr3,0.025264795957352523,-2.9455638887343185,0.000000000000000000000000000000000000000000000000000000000000000000000000000000060881653920768065,0.10925368096826141,0.723732568885354,0.003338397960784886,0.01769640456703358,-2.0893566481091903,0.0000000011165241288733304,0.5257528261335754,3.970138452482043,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000006963211084403316
ENSMUSG00000079355,Ackr4,0.0007718369437073072,-1.9342000683469287,0.000000009308774308038574,0.0018967652945878716,0.6241715477631562,0.29961128288167893,0.0020418928346577206,0.7418016637042602,0.20799665075889548,0.005527188041544437,2.462251615659226,0.000000021910713960426222
ENSMUSG00000020917,Acly,0.9137863336211223,0.02406776582950418,0.9188089683097632,0.9110795965003744,0.002354357069229235,0.9909464634034186,1.0704963501165543,0.2609008306512002,0.3462191044890245,0.6707996395874385,-0.46990629139622214,0.17131441767261987
ENSMUSG00000022126,Acod1,0.000737533079542538,-0.16825540720895482,0.8254413737794877,0.0008851571374743401,0.4238728972773256,0.6591883775525663,0.0006806309448859069,0.0739980940454501,1,0.000837452733567339,0.40032386651602536,0.7428376226628661
ENSMUSG00000043487,Acot6,0.03488702985557029,-1.6236640894750325,0.000000000000000000000001850966128892052,0.14099288689769846,1.658124118753725,0.0000000000000586374603253351,0.12618897718184713,1.4273019524857626,0.0000000008995193765794544,0.04019773121123227,-0.4576866174061145,0.24874153358810397
ENSMUSG00000020777,Acox1,0.8324175678222897,-0.3476305365451227,0.03824899907032697,1.2189878293218055,0.5083639809814915,0.04337277380414838,0.9063281662100736,0.023670884215310883,0.9295757279893263,1.0357615408760847,0.23287796190999754,0.45875999407947327
ENSMUSG00000002103,Acp2,0.3601219660017472,-0.16410396194879007,0.3541954669268167,0.535014264093419,0.5973248549549564,0.01577010329398536,0.3035614014191145,-0.31838531278224624,0.3120466646393305,0.35223261973842274,-0.08330364794930278,0.8674125263460992
ENSMUSG00000001348,Acp5,0.0023326627632043063,-0.9744397855586211,0.0008696583126794802,0.0016438632553094888,-0.8017872378930342,0.2086561932845883,0.001089009511817451,-1.353863445590978,0.03248653469578206,0.012729281550223553,2.585722080370271,0.000000000005306110584058179
ENSMUSG00000022622,Acr,0.007941344554144072,0.9407873520863346,0.00009343956297965704,0.004805138746289275,-0.5386523973040118,0.20776731179697225,0.0025863975905664463,-1.4369638252319303,0.0009389395042175364,0.0050247164014040335,-0.4482269640391614,0.385399130727699
ENSMUSG00000018796,Acsl1,0.13676950642493485,-1.2671571137811057,0.0000000000000005470283616206929,0.07941124033341222,-1.3314770328574053,0.000008801447925851925,0.5541697153261054,1.8770635550520836,0.000000000000000004106239818772125,0.3832183708804143,1.1536337352143087,0.000005654034906006911
ENSMUSG00000031278,Acsl4,0.7277393263234964,1.655585987488473,0.00000000000000000009353944202235024,0.2549252555926099,-1.310977132962007,0.0000052936281126259065,0.2016028858752056,-1.6549453308796132,0.00000004794982930831391,0.23532421813242224,-1.4069577609018462,0.00002178975203727243
ENSMUSG00000020333,Acsl6,0.9253638877767318,-1.0674337141110528,0.00000000000922926980802315,4.034672683627681,2.1925942407441363,0.0000000000000000000000000007091374734764645,0.4599703925538959,-1.4659866087219402,0.0000009852954726591782,0.9841744524883367,-0.3017900890045956,0.40720654941511053
ENSMUSG00000027452,Acss1,0.048900158366878506,-2.9900072792552574,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000040001711804945754,0.8192761562423213,3.666549123046247,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015613072295176629,0.09011553710289406,-0.6803021111260339,0.032034695836861284,0.18541203521180885,0.4497563145061525,0.1295015582186612
ENSMUSG00000027605,Acss2,0.33094652952961096,-0.5146445879130281,0.0017322142690859535,0.547532915037699,0.64954667542404,0.007923990840226684,0.5924211744286934,0.7757567188353536,0.001507153964617949,0.22661470970332193,-0.7462769036335821,0.024489956113066168
ENSMUSG00000068614,Actc1,0.00039449443789484593,0.1272004763172152,0.8724336312880812,0.00037935305891757435,0.3714054773831901,1,0.0005445047559087255,0.8634311081057913,0.4582428271830064,0,-1.3314800225344037,0.26560338608142897
ENSMUSG00000059430,Actg2,0.00024012704915338446,-5.84089027572804,0.0000000000000000000000000000000000000000000988277716545829,0,-5.174386426057289,0.000007698852664945028,0.0020418928346577206,-0.9890117034803501,0.2784651654103441,0.04974469237389993,6.9349942127061155,0.00000000000000000000000000000000000000000000000000000002897926992631253
ENSMUSG00000027671,Actl6a,0.06888215924285658,-0.953974164736572,0.0000000036089104793960036,0.12126652783398459,0.5615990763314893,0.028321348859309536,0.14456601269376662,0.8517164681427425,0.0005746147586325696,0.13583483338462238,0.728197163524023,0.006912064069921422
ENSMUSG00000029712,Actl6b,0.40027463900660953,2.5952504075675455,0.00000000000000000000000000000000000000005916968838794323,0.08687185049212452,-1.949083998431111,0.00000000020826428261804137,0.05935101839405108,-2.501204239814736,0.000000000000045693333851787385,0.047232334173197915,-2.8108212333334524,0.00000000000006297202888406387
ENSMUSG00000015143,Actn1,0.3060933799422357,0.774987655648131,0.000010946835292052573,0.10267822794702346,-1.500572536193358,0.0000005625314360636681,0.07064949207915713,-2.0478370976610867,0.00000000017900466276758384,0.4128641976486981,0.663508717632908,0.01667370717888089
ENSMUSG00000052374,Actn2,0.21551402661516256,2.9895508388998517,0.000000000000000000000000000000000000000000000001420891077630625,0.022128928436858503,-3.0242538395025726,0.00000000000000000024268290465104325,0.02246082118123493,-2.9921281574884517,0.00000000000000001542413371999169,0.039360278477664934,-2.1503949729299037,0.0000000034137005303664596
ENSMUSG00000025228,Actr1a,0.3296944384875969,-0.020209730787270397,0.9122947929489211,0.2725019473224576,-0.3076698090432599,0.3292774991044166,0.46323742108934823,0.545338214635662,0.03298388271238697,0.25760046084531346,-0.3864529818114304,0.27450678426558156
ENSMUSG00000037351,Actr1b,0.6678962352880565,1.1955165938056496,0.000000000017326932614817396,0.3087933899589055,-0.9483444034765347,0.0008880457713092599,0.28259796831662853,-1.0771836430375563,0.00025884724200554845,0.27987670355820465,-1.0772919378251409,0.0010302843514005157
ENSMUSG00000020152,Actr2,1.4920465718466367,0.8511399492125913,0.0000011495025403258865,0.848106988720057,-0.6876946648820776,0.016343129017482107,0.6753220235157968,-1.0305442968563583,0.0004463828724977907,0.9860168485021849,-0.44388480000103037,0.19826903312891234
ENSMUSG00000026836,Acvr1,0.09817765923956948,-0.42230190481222163,0.012481100237044742,0.13795806242635786,0.413147940505906,0.12014591786748836,0.083309227654035,-0.39241596817305435,0.2485513427808004,0.18239720537096643,0.8540706075813396,0.0015339322382817528
ENSMUSG00000000532,Acvr1b,0.5119680207270981,2.025597696493623,0.0000000000000000000000000017626127787181224,0.16780050306120706,-1.3750423557833136,0.0000020515321718944233,0.10127788459902294,-2.118071969870667,0.000000000040421150064036374,0.09999185638794027,-2.11550026556423,0.000000002766943430053048
ENSMUSG00000026834,Acvr1c,0.05284510274582697,2.0129480493873375,0.00000000000000000000001837726797805807,0.020737967220827398,-1.0965176021477472,0.0005055346215497279,0.00980108560635706,-2.1963406668183953,0.00000000037703317266053364,0.00686711241525218,-2.681064460324632,0.00000000004476652750309129
ENSMUSG00000052155,Acvr2a,0.37420370224138494,1.6671798725396303,0.00000000000000000008266643522873422,0.13138260940511992,-1.3056132525588937,0.000006399711351770718,0.07786418009494775,-2.0766150481730303,0.00000000009891270591034879,0.14889909602827286,-1.095629944037902,0.0014363643874189442
ENSMUSG00000061393,Acvr2b,0.07305007873887603,-0.3632973404004476,0.036011691497744275,0.09420600963119763,0.2942174721309412,0.2664509826915493,0.09610508941789005,0.3242048478676933,0.21809336050767233,0.090947366865413,0.2306514598464635,0.4263901768956593
ENSMUSG00000000530,Acvrl1,0.026808469844767136,-4.376167781242739,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001349520206791123,0.07473255260676215,-1.25519151204593,0.00003738345925697554,0.029131004441116815,-2.64071295487634,0.000000000000019634011543035838,1.845410843688988,5.840359486065054,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017763655489388941
ENSMUSG00000017697,Ada,0.0017151932082384606,-3.8357241542056295,0.0000000000000000000000000000000000000000000000000007545925458030622,0.0039199816088149346,-1.0355587213599717,0.0496775140059101,0.0475080399530363,3.6390771704360576,0.00000000000000000000000000000000002131615780415305,0.02411863872673936,1.8927322940973648,0.00000013017850635724432
ENSMUSG00000027719,Adad1,0.0003773425058124613,-0.6346397864880196,0.3937151799032361,0.0007587061178351487,1.1281343263708248,0.306114064530001,0.00027225237795436275,-0.16304110325539867,1,0.0006699621868538712,0.9904480723529598,0.49186486977666527
ENSMUSG00000024266,Adad2,0.0007546850116249227,0.8641660704834209,0.13279953048500062,0.0006322550981959572,0.1787603994407938,1,0.00013612618897718137,-1.4040492027591949,0.16205581022219764,0.0003349810934269356,-0.4647465533978661,0.7126776590126381
ENSMUSG00000054693,Adam10,0.33231868409620174,-1.0234356684420867,0.00000000007708036596758989,0.5279330069936243,0.35633302987988047,0.1824716231066009,0.6841702257993136,0.7837127162088893,0.0013161430347585973,0.860398938467084,1.1471406122667818,0.000005523299031449201
ENSMUSG00000052593,Adam17,0.023446691156619754,-2.391952935313475,0.000000000000000000000000000000000000000000000000000072982384517703345,0.11962266457867511,1.498500213766134,0.00000000002520550722203332,0.11747690108730753,1.4448728048475812,0.00000000042908048385622275,0.1346623995576281,1.6421118861409583,0.000000000019999697528581028
ENSMUSG00000031552,Adam18,0.006586341919635689,0.00166959423335733,1,0.007207708119433913,0.1694626548587035,0.6661719787544654,0.010481716551242967,0.7776617130608283,0.014448607430016006,0.000837452733567339,-2.8119119397842516,0.0000012867534695413682
ENSMUSG00000014725,Adam28,0.0003773425058124613,-0.9342000683469287,0.09942884950537587,0.00037935305891757435,0.04947738249582656,1,0.0006806309448859069,0.8369588967446013,0.49944381565418067,0.0011724338269942746,1.6685199774655963,0.04386257354288074
ENSMUSG00000022057,Adamdec1,0.0005317098945539228,-1.54522486565428,0.005609162716407678,0.0006322550981959572,-0.1431676954465697,1,0,-2.7259772976465566,0.09441229333519079,0.004689735307977098,3.2712439173510948,0.000003821629648900615
ENSMUSG00000022893,Adamts1,0.03384076199854483,-2.605593254995636,0.000000000000000000000000000000000000000000000000000000000000002795918253847852,0.10862142587006544,0.5048884828574418,0.04677928452417093,0.18472323844203511,1.418834179402006,0.0000000009369395859386058,0.36127710926095,2.6654609087537744,0.0000000000000000000000000000000006507622453702091
ENSMUSG00000014852,Adamts13,0.0008232927399544611,0.6975162010739702,0.20330519278967968,0.0005058040785567658,-0.2806712191965026,0.7725066359488315,0.0006806309448859069,0.1264655139395856,1,0.0001674905467134678,-1.2352647072751015,0.23124567989399264
ENSMUSG00000059901,Adamts14,0.0018524086648975373,-2.98419844851864,0.000000000000000000000000000000000000009760040576538318,0.001138059176752723,-2.189309477091288,0.00003561799193120461,0.0005445047559087255,-3.089040521811623,0.00000046716319594866875,0.050247164014040335,4.925598627049287,0.000000000000000000000000000000000000000000000000000000000000000000000000008159450503531386
ENSMUSG00000053399,Adamts18,0.007272419202931073,2.5186695044576553,0.000000000000000044040379420320856,0.0018967652945878716,-1.589423925336133,0.00041753899497891486,0.0008167571338630882,-2.693916088414259,0.0000005540932417680212,0.000837452733567339,-2.5932211113466757,0.000010750415014144089
ENSMUSG00000022449,Adamts20,0.08284383195791764,-0.8540131881098394,0.0000001495572912012416,0.2083912803653875,1.2310982116950093,0.00000006559180601993212,0.19901648828463916,1.1344863059318655,0.0000016990803357102055,0.01138935717651581,-3.2238642355859137,0.0000000000000013761586119799727
ENSMUSG00000043635,Adamts3,0.14640889225523498,2.209434016751024,0.000000000000000000000000000005937786813131041,0.04021142424526288,-1.6217946905114697,0.00000012692185014913253,0.030900644897820174,-2.0033798476006472,0.0000000008239959060350731,0.02110380888589694,-2.5373933467996967,0.000000000016238516363275743
ENSMUSG00000022894,Adamts5,0.009450714577393918,-0.8727995236827839,0.000003868743652671726,0.016059279494177313,0.5494037793611843,0.061256913499635135,0.005036668992155711,-1.2403168167320375,0.001231954592807068,0.03400058098283396,1.811325852559711,0.000000000015137754656359158
ENSMUSG00000046169,Adamts6,0.024818845723210525,-1.4234825421301336,0.00000000000000001102556335855148,0.08396347704042312,1.4546517754060693,0.00000000042011867626561594,0.07949769436267393,1.3357647537160413,0.00000003449236826212417,0.027635940207722184,-0.39884906198246206,0.35745014546583365
ENSMUSG00000027951,Adar,0.6013981946046514,1.3725690078554407,0.000000000000019724626419678186,0.24759109645353686,-1.1003779028902887,0.00011987301063378255,0.1717912504892029,-1.6421716913309792,0.00000006013919462573394,0.28624134433331644,-0.8619570557048368,0.00889269778260452
ENSMUSG00000020262,Adarb1,0.646644991437982,0.6947428627047743,0.00007512612547187447,0.4793758154521748,-0.303932697603405,0.3360275950384529,0.3555616056083978,-0.7631324556012504,0.0096895975181104,0.3477103749771591,-0.785652808229416,0.017731169503655563
ENSMUSG00000020431,Adcy1,1.711196808063265,1.2381658503384658,0.0000000000032802822335059486,0.9633038676113604,-0.6404480021413342,0.026189113313657388,0.47344688526263684,-1.708241348700954,0.000000018556722974137394,0.7202093508679115,-1.0652587371031468,0.0011490279078402148
ENSMUSG00000021536,Adcy2,0.5497537271045914,1.3246051322187538,0.00000000000013816930423887304,0.3787208038193784,-0.3135634595767849,0.3176802609492796,0.09542445847300414,-2.384392243391185,0.0000000000003155543581669263,0.16112590593835602,-1.591506990074089,0.000002000820841184261
