Barcode,UMAP-1,UMAP-2
aahacpeh-1,-5.803327334012251,-9.948643445566667
aahcapbo-1,11.188481239622284,-3.652523249413319
aahcckng-1,-5.907266286120759,-10.65769859360881
aahgkgid-1,12.17193459842278,-3.1456710654462396
aahgmiid-1,12.083386304255232,-3.180487000208209
aahiapdn-1,-4.042316054326258,-10.113378452147346
aahjmhmm-1,-5.9399069659489045,-9.850123367401249
aahlabmf-1,2.993636840365317,5.112387588749034
aahlbkhe-1,-3.0138521753130227,-9.962644080655778
aahlcehe-1,-3.393607083820353,-10.178551186410738
aahldcje-1,12.036776246257535,-3.2311658948435427
aahmeejb-1,5.4512435665454255,5.408618069662614
aahmjhep-1,-2.984076286349834,-1.4129921859267556
aahmokdn-1,11.49927291843272,-3.492421038772302
aahnfcic-1,-3.1509449727360086,9.147977873181533
aahnjnab-1,-3.25801066549542,9.16913004699239
aahpcnli-1,-3.616767632861202,11.03148111059057
aaiajhnn-1,-3.3833756455821655,9.32152963660457
aaibmdgb-1,-3.617694453955566,11.02352159278326
aaiekoom-1,-11.706419769483672,4.437217125249445
aaikmeli-1,-3.3306875974700816,9.260674049026157
aaiofiin-1,-3.5279612452254057,10.936092830304181
aaipbjch-1,-3.286839228193923,9.235652452266754
aaipoape-1,-3.620462590322993,11.025185210995444
aajcmcaa-1,-3.30452915653212,9.269879239197348
aajdidba-1,-3.535381845948453,10.916904883224733
aajdoglp-1,-3.6166872930835665,11.016838527206794
aajeadno-1,-3.6441948497673025,11.046472966588961
aajeeibk-1,-3.1166882782922904,9.054486826418632
aajejgdp-1,-3.5587732295202956,11.107854512222456
aajepegm-1,-3.6166617697847636,11.013402055459252
aajfbaah-1,-3.589283627753746,11.029360629275372
aajgjnil-1,-3.5702938711689973,11.07006114635946
aajgomin-1,-3.607487984207335,11.010447375532728
aajhoobd-1,-3.308914211549746,9.245439422453963
aajkifmn-1,-3.554246768702185,10.891570690380554
aajkodic-1,-3.594641535359097,10.988197033216109
aajlhicb-1,-6.440908707161933,-8.255728651368557
aajlmfak-1,2.1130462930134484,-6.35207445522777
aajlolen-1,-6.4151924597250725,-8.578898180579984
aajnjgie-1,-6.11706476647326,-7.4931430587456145
aajohfbk-1,-2.8009938583124043,-7.585515240175409
aakajpcp-1,-3.3087449881861506,-7.85468117787512
aakaljak-1,-1.4197615918488038,-7.4903021686365046
aakbgndb-1,5.276424518780112,1.976610848379282
aakbpfkl-1,1.306715165497394,-10.919664360268698
aakdndog-1,1.8383995649440548,-4.658323675580601
aakejmbb-1,3.5779556065210856,-5.429270490762609
aakfbdhj-1,-5.059489781237004,-7.752324862499353
aakfegla-1,-0.31443964819828824,-4.036460292939774
aakfhlhk-1,0.193150366336242,-2.791395956129873
aakjhdap-1,0.08244241863537359,-2.8399850958330184
aakjoahe-1,4.601327540581687,-2.594140381550885
aakkfhma-1,-0.1519105132260141,-3.042811614057689
aakkhbbb-1,-0.7075248129367603,-3.693104394884126
aakkoocj-1,2.4410847387216705,-4.992286675120375
aakkpnig-1,3.052605961160188,-3.3697492196763466
aakoccjl-1,-2.1994268879327863,-7.8415351184114845
aakoffgl-1,-0.446799419319249,-3.422474190724941
aakpbbbo-1,4.956364762334028,-3.0294307856827896
aakpfafd-1,-0.04427196545403554,-3.2410493218320475
aakpnoli-1,0.3834854220149311,-2.7891385382886584
aalajpdb-1,-0.4808714847782867,-3.1563352980614834
aalcbbkg-1,5.214176190219644,13.804209537454572
aalcdlim-1,-3.286404537922777,9.197331498976808
aalcdofj-1,-3.1527408506917576,9.137057251409717
aalcogij-1,-3.2702575852279465,9.233998529170963
aalcplpe-1,-6.086684158407809,-7.986872288389505
aaldaijb-1,-1.040132986742185,-3.024310394887935
aaldfoko-1,-6.328841022920428,-7.295709440101855
aaleaafb-1,-3.1457191142579224,9.062385386604651
aalhjddj-1,3.2982570968671183,-3.457611439432637
aalhomeb-1,1.7440564642481469,-5.443289383349564
aalhpbmo-1,-1.8128018100882337,-6.571227778397019
aalibhlc-1,-11.027791734502111,3.71308366161315
aaljcibk-1,-2.6988432638025213,8.701450920569558
aalkenob-1,5.5960579651793685,-2.8454585220845474
aalkkaca-1,-1.9696918874100395,-3.9009848058953036
aallfjkn-1,-6.668794185138461,-7.615013020163137
aalmioel-1,0.4279937897016083,-5.4592066853523935
aalnobjl-1,-3.6472181072179235,10.93966761992539
aalockep-1,-3.3640190804231693,9.28273983638903
aalpbpbo-1,-3.2472803841887035,9.178532049636333
aalpcokc-1,-3.580743859345472,11.076270566975412
aambajed-1,-3.243567965593756,9.196013157463888
aambbfaa-1,2.221471761903519,-4.855707062673781
aamcbehj-1,4.887817468368336,-3.3433522220698615
aamdmibc-1,-3.3176816546487458,9.174649195384823
aameklce-1,-0.010209431800036244,-5.737576756150081
aamfpknc-1,2.248282545506735,2.9734900824493304
aamgbggd-1,-3.257827851264609,9.185655400605793
aamgikak-1,-3.354571876373091,9.171989971704864
aamjfcad-1,-3.6332237017078253,10.985192588796233
aamldajl-1,-3.3076114249145694,9.256558254813882
aamlfejf-1,6.2195729919275,14.309273742200297
aamlhlob-1,-3.5947252054168772,10.971894540408178
aammdamc-1,-3.6262537108676427,11.048208513746598
aammemii-1,-3.2426611318266962,9.08527190792215
aammopdg-1,-3.3143872368158718,9.279940163513768
aamnbmjf-1,-0.17766288200378916,-2.8184199923754134
aamoaani-1,4.9772119865114215,-2.1647819839130555
aamomddg-1,5.384467927461401,-2.406667266522789
aanaejmm-1,-3.2699685240411385,9.22945545460024
aancbkjk-1,-3.2926353525420096,2.3687860783102264
aandjknm-1,-2.6317727764023924,8.68598561463931
aandopgf-1,-3.2674981660543887,9.20581815203987
aaneknaa-1,4.251814839125204,-6.166831703479069
aanfbkhf-1,-1.416926822272328,-3.0888964211723757
aanhlijp-1,-5.818232578683134,-11.15456289766573
aanigocf-1,6.009597523831513,-3.651925833007902
aanihckd-1,3.5233293187047066,-7.839751055316275
aanikfhe-1,-3.586281043641567,11.04550353720504
aanjkgoh-1,-3.596726422095711,11.007195272825376
aankfpig-1,-3.296149845012615,9.244351390790413
aanlfcog-1,-11.501004114391346,4.531438511293191
aanmacal-1,-12.493941887517716,5.3479013041612085
aanmanhn-1,-6.923901755104585,-10.68329428916667
aanmbocf-1,-6.239805855300182,-7.561744101515823
aanmjdem-1,-6.881498343243788,-7.572338531735146
aanmpcdb-1,-6.042244972618192,-7.470489357373779
aannjcoo-1,-3.6163559029942087,10.979688838853761
aanonfji-1,-3.5939687004307403,10.989697927902922
aaoajnlg-1,-3.671586310025338,10.998671934573732
aaobcgml-1,-3.366491607901576,9.290206680785579
aaobelmi-1,-3.586138791521,11.002623907580443
aaobgedj-1,-3.5637174564098695,10.953199008274604
aaobkdip-1,-3.326493521732046,9.293179685047301
aaobkocc-1,-3.625673280475042,11.014312971977322
aaoeejgo-1,-3.5303170616642294,10.89837581917912
aaofnjho-1,-3.3263124433131757,9.26883055112728
aaogjhnl-1,-0.32151705912825973,3.359669041737056
aaoigkip-1,1.3681574679853132,3.0757588777346574
aaoijebj-1,-0.5338370629968949,1.8025064242284523
aaojdjeg-1,-1.116142076631655,2.036284183731793
aaojihlg-1,-1.6201231523570991,1.4962013683422848
aaokdekm-1,-1.8771601920590788,1.228703101205877
aaokdnii-1,-0.9262579192667247,2.3441595101274513
aaoldool-1,-0.5911124924552468,2.468391675976679
aaolgidi-1,-0.6226537959206229,-7.370798038587655
aaollmgl-1,-0.09424881455212036,3.20287840786672
aaonpnod-1,0.3551583904632748,3.1833956608160223
aapalkpf-1,0.153278883713947,2.1712756510574924
aapbglik-1,-1.7297326142526672,1.1346174676128098
aapbhcie-1,-1.8480387794855215,1.1204726036380606
aapdiacj-1,-1.6324004005689519,1.5714625568132115
aapeaile-1,-2.456011476721307,1.8480997804549202
aapenike-1,-1.086305229767258,2.13848326872048
aapgfnlp-1,-1.2171895211807893,2.0896957635669717
aapgiige-1,1.2373886800696163,9.10121008981756
aapgnbmk-1,-1.1453181669429902,2.0791285397916655
aaphjhdn-1,-7.045485585063159,-10.760876490832214
aapjfgnd-1,-3.5486050730215317,-0.9603134423514098
aapkhldb-1,-5.743331668254742,-9.87225517152978
aaplkcdb-1,-6.206046128274048,-10.813144333126083
aapmbmch-1,-7.152665282010522,-9.26392665488888
aapnenkj-1,-0.5892205314873873,1.401947261316549
aapoakkh-1,-6.959815704134785,-6.9747992224898105
aappcdda-1,-0.20850843668640417,1.4223479846400147
aappkmop-1,-1.2627890005069073,1.7995309206875718
abachdao-1,-1.428269587766165,1.4620845229553157
abacipip-1,-6.626640758998727,-7.41853400843391
abadobik-1,-1.735888822840766,1.177042722872156
abaeeoek-1,-1.3219787215267542,1.5202058308882649
abaganfl-1,-0.9899916210157543,2.066598672916861
abagdenp-1,-6.549446241956445,-11.16973267576647
abagnjco-1,-6.210699422288911,-11.125177795512927
abahhcgn-1,-7.20079378246788,-10.459948540617736
abahpcfe-1,1.7772664006082042,2.8096280134248364
abajjkfe-1,-0.9619032873412068,2.2276038438239647
abaknoom-1,-1.4439756031923843,2.120130882634324
abalgiod-1,-1.1135260818799015,2.2220592699680437
abalkgao-1,-7.445734598272266,-8.914789077347596
abamcoji-1,-0.29360871802573707,2.7012070740870353
abaocjlf-1,-7.478527166226432,-9.684452612748933
abaofene-1,-1.672121430443294,1.1670852250051564
abaonefg-1,2.394820713823763,2.8224369860382765
abaophnm-1,-1.269014779432421,1.5486876461135481
abbahohg-1,-0.42444647210748965,1.6597108449870746
abbbcije-1,1.5472543281727664,3.0229703346677685
abbfnoij-1,-0.21332218755169652,3.06854519662769
abbgmkdo-1,1.5293817971652381,2.7396056573695975
abbhbnfk-1,-7.249097856777498,-7.464439762249132
abbiaidb-1,3.1121024560545214,4.878999711769984
abbifcic-1,-0.8948624553627171,1.528007002152667
abbjccmb-1,-0.16832920601136842,3.345221123539057
abbjgaff-1,0.08646796402566051,3.0968881695498998
abbjokhp-1,-1.7236117250324943,1.3763281751501804
abbliion-1,-7.071748013697482,-10.803038184034
abbllboo-1,1.3319941269425304,-11.041353758745787
abbohdlm-1,-5.667316496922006,-10.147661797122646
abbolfok-1,-6.540247904226961,-11.23950568751403
abcamgdk-1,-7.141186508270481,-9.259682048412742
abcbagfl-1,-4.50223398838098,-9.24774883634676
abcbipfe-1,-6.7597215570118045,-10.481130739922735
abcdjfep-1,-5.076710718060138,-11.292897604567512
abceabdn-1,-3.13774135049764,-8.324384260688404
abcepkoc-1,-6.712464768888222,-10.832320689221131
abchafkg-1,-7.124794903967148,-10.39572975679728
abcheooc-1,-6.046261623152019,-11.307159769221348
abchkbcd-1,-5.95095005040366,-10.89096660002348
abciaoki-1,-2.5152634579785027,-8.294339501545709
abcioebl-1,-7.042781306755374,-10.529030997675308
abcjpdep-1,-5.75190726123821,-11.295200232614304
abckmaae-1,0.3900798253716285,3.432265379255159
abclmeid-1,-1.8945033980803518,1.1351649556551926
abcmcood-1,-6.388008387351426,-11.147332758335606
abcndchj-1,6.441797705247038,14.116594037794789
abdaanbh-1,-5.823915398601285,-11.38395190981034
abdblkdk-1,0.6604347278502524,8.46469628944042
abdcehkp-1,-5.722159582265262,-11.10303187446649
abddobmk-1,-4.8703525891957025,-10.31038591706715
abdejalp-1,-5.856024319730848,-11.421491844576703
abdekmmf-1,-6.100332271067843,-11.495712297688508
abdepcoh-1,-1.2829413175000997,-6.79887547049302
abdfleeh-1,-6.330147805675569,-10.46440745042145
abdfoffe-1,2.447563334191499,-5.324374819507794
abdhebhe-1,-4.415792898261544,-8.067189572703747
abdijccd-1,2.2222934312517495,2.9195529741544544
abdijmje-1,2.3315363514402687,2.962720678022933
abdjdgce-1,-4.442018038424447,-8.036301273486554
abdjfepk-1,-9.418188573121702,2.7224448781967174
abdllijl-1,-5.544840572181408,-11.118242334795573
abdmkkbb-1,-4.962827832590705,-7.656409730585439
abdnepdn-1,-5.193565716244958,-10.551132030301366
abdobpkg-1,1.2959996863238374,-10.957293262009022
abdoggdm-1,1.3073805771358071,-10.783149988970028
abdoicmi-1,1.2025747171965313,-10.54496613311791
abdpjkge-1,-2.515252374813527,-0.2660798918073488
abebijhj-1,-3.9433217035111574,-9.482454211611236
abeckdnl-1,-6.0651819668386295,-10.870216979700627
abeejmhb-1,-1.7106868687483685,-10.507800028601137
abegcipd-1,-2.4516648962537144,-2.4593622295968767
abegfehf-1,-1.0389739724324716,-5.966927435620477
abegkihn-1,3.165378024726315,4.905740609021528
abeiaiaf-1,-6.172671528618757,-10.775793065497588
abeidobh-1,-3.368317327548051,-9.005681453518422
abekidfm-1,-3.981605846508292,-8.993911645796668
abelgacj-1,-7.1503946724617835,-10.29794164179303
abepoafk-1,5.68047441720985,-8.460343746455935
abfaafio-1,-3.6163008384122235,10.979142998237819
abfbhnpj-1,5.488185809503172,-8.04983928451789
abfdomfc-1,5.651276230313326,-7.83710824043018
abfedmfh-1,-6.7604651027929314,-10.513164272261646
abfhpbkg-1,-11.671391288705076,4.710700944378706
abfkjfaj-1,1.3135407300003734,-10.544876288325794
abfkphap-1,-3.9814728443187777,-9.081704979683659
abfohbbp-1,-6.8315241363292944,-10.945020987358475
abfokdmk-1,5.921911386147904,-8.591975361309323
abgaalph-1,5.69136178724577,-8.116684274213005
abgbepoc-1,5.823128828179412,-4.778307002519185
abgeamhc-1,-10.110956969939382,4.583080202068342
abgenmai-1,5.815974911334148,-8.68078298149921
abgggpbc-1,5.830921805652522,-8.766080010446972
abggkjil-1,-4.104735409062335,-8.02443846206725
abghinpi-1,0.25708547763406453,-3.458864183015396
abgiejco-1,-2.360339000563317,-4.038936439602504
abgimckn-1,3.6521731809435276,-2.954778355118896
abgjdmag-1,-0.8335668589377626,-2.905135593991877
abgkapki-1,-6.188806956193763,-8.984178903390928
abgkbgbe-1,-0.9410754432900619,-5.9436305976752815
abgkoafl-1,-2.4827593774897223,-6.213363982868957
abgkooal-1,-0.5772642207400188,-5.388802254283084
abgkpimn-1,5.826281875492021,-8.886377781399794
abgldahm-1,5.603080739666676,5.667955423471322
abgnbodl-1,5.771689319017399,-4.803457875825319
abgnnhec-1,5.655940077213987,-7.7226512526910085
abgphfdj-1,5.35418293876563,-8.331386013153349
abhabhcp-1,-1.6309611019594834,-4.489080263802071
abhacaob-1,0.8544491028415334,-3.990341604082306
abhafpgj-1,-3.739017584985105,-6.387126234791573
abhcfild-1,3.920395112296086,-2.764036101026712
abhdbohc-1,-2.3834429607308527,-5.13477098043751
abhggagj-1,-3.556321270098229,-6.805750127329834
abhgiemd-1,0.22586460605251485,-4.155990311098499
abhhallj-1,3.359966392711775,-5.335273567202152
abhiaoae-1,-3.1236523634368707,-5.402220987019981
abhibdam-1,0.8877345754071455,-2.795825035813935
abhjkpnh-1,2.5727963508453287,-2.771408778013779
abhmdakb-1,-2.7239800535327374,-5.3498998669299755
abhmohgb-1,0.14608048171223295,-4.989264676904496
abhnnflj-1,-0.13802871472177303,-4.334132378599351
abhnpgff-1,2.5540352202059995,-2.8876870809074844
abhoaiej-1,-2.747124588950289,-5.427237413824491
abhpgmcm-1,-2.478802251136647,-5.160184784889708
abhpmkgh-1,-4.060534056652786,-6.524878086488327
abibgpko-1,-6.971267285299242,-8.328789879312335
abidhnom-1,-0.24467437438556935,6.652189100323803
abidloja-1,-1.265188142018302,-5.193232763671449
abifllkf-1,-4.826700321108565,-8.186893883455534
abiialmf-1,-1.6426659955759335,-7.873822716326713
abiieppk-1,-3.1424824879888034,-6.351558834932182
abiikokc-1,-4.983408924481493,-7.719519623515168
abikigoa-1,2.7366639356441116,-3.385871283718884
abimncal-1,-0.8651433836602446,-5.807221193757338
abinfddh-1,-10.073299751410255,3.1790094223887513
abiohnad-1,4.111654780569213,-5.013545948630597
abiolfea-1,5.731178244540676,-2.814825947907634
abiomahg-1,-8.69038920586607,2.097174234955406
abioohgb-1,3.263060682693375,-1.0202471822244532
abjbllch-1,0.24488112092184047,-2.784729457529286
abjdphda-1,-12.693303786079396,4.8609171453869875
abjecmnn-1,-12.546261722999896,5.582303867633075
abjfkdbo-1,-1.365329112161077,-4.8313494538788
abjfllcn-1,-1.6654989410201906,-3.3625316142899426
abjfpioe-1,5.809314516780701,-8.92551266837146
abjiffoi-1,5.765099490315983,-8.494857291114606
abjjglih-1,5.2394267228712215,-7.36155237934305
abjkoegj-1,5.621861654321816,-6.418023062131002
abjmdkke-1,5.926351188460167,-8.950509827289766
abjmmkjb-1,6.018298690926013,-8.964912572246629
abjoajak-1,5.900218455709536,-8.911864127202199
abjpeghl-1,5.049768906776979,-7.361134327693326
abjpelgk-1,5.844989495480959,-8.705420804548117
abkdbkbm-1,0.20220549535827442,-5.229012047357294
abkfdgdi-1,5.684662972932698,-8.588660144927577
abkfhcoh-1,5.247795477170073,3.6774614067641074
abkfidke-1,5.512443852119328,-8.602632435128191
abkgfnfh-1,5.949941629842856,-8.644059249163972
abkhngeg-1,0.9371204491583862,-4.051842472159385
abkhpidm-1,4.901622546055433,-3.974572483353979
abkkiocn-1,3.433535776699873,-6.607100417354049
abklccoo-1,-3.5370090227825264,-7.258958827010505
abklfdde-1,-4.474728009135503,-8.138847202091654
abkphpbn-1,0.8671295656496922,-7.619824603889939
ablbidfi-1,3.7122329130848595,-4.388845923817972
abldcbfm-1,2.167153309469443,-7.360502823375713
abldemdn-1,3.0418821543795707,-5.807624208160534
abldpoll-1,-5.674811626529807,-9.161294985528185
abledopj-1,0.552557466225833,-5.5775520556458815
ablenfmo-1,0.8600584632288326,-5.310253985848294
ablfkhem-1,1.9644759112182628,-5.523823178299959
ablhpela-1,1.2455237415146776,-2.9027295667525563
ablifahb-1,2.1540302978776693,-4.7705229520434465
ablijgdi-1,-0.5061298674565395,-3.1171977680570873
abljidgm-1,5.7504662341796635,-2.0470570766801943
ablllndb-1,1.822160135539533,-4.636194501308803
abllmhdj-1,-4.5751774333244954,-8.377600046165512
ablmnbaa-1,4.033824059027361,-4.557389428241494
ablpblei-1,4.99401439779828,-4.034731348409978
abmabedd-1,2.317440919826664,-5.501290397442652
abmappgi-1,1.9592141611686391,-7.551429071991339
abmbbcnj-1,0.5608002901950948,-5.770532508840048
abmbmona-1,-3.970161050617935,-7.980898924472658
abmbpjla-1,1.58190630203649,-5.24191727953033
abmdjfcg-1,-0.9449221946121129,-3.509174662914317
abmejjgg-1,-4.242979881028781,-9.574860141904818
abmemcgp-1,-1.708010052773123,-3.244785998964719
abmgbdef-1,-1.4587144280044346,-3.474693062317689
abmhahbc-1,-5.2012456131601255,-7.88464120659418
abmkanck-1,2.8413910505592357,-2.929989009056523
abmlpnhn-1,0.05903847103586965,-5.057191173032696
abmmeaml-1,-0.8484943607323369,-3.207176759948121
abmmnepi-1,-4.087539779070319,-8.447084444263727
abmmpjnp-1,-6.446027868279325,-7.443301416274435
abmoghap-1,1.9036990824245996,-5.1895911232013665
abmopico-1,1.109407619323559,-6.821003744713168
abnaaeca-1,1.9692626973030067,-7.139227419555488
abnajilb-1,1.6033737538959052,-5.859828412490724
abncceng-1,-2.4265910792815277,-6.038328242384582
abnenpep-1,-5.15483140773463,-7.059443713420683
abngegeg-1,5.94321038341509,-2.4949076764408207
abnhganc-1,0.6009081773344148,-4.337737047299213
abnhifah-1,-0.8238802175896007,-5.401171485444281
abnjkocb-1,0.4909033983505619,-3.0740065058130286
abnllgmh-1,-4.316403339853384,-7.603423474591637
abnmabkd-1,0.2806355079867243,-3.6719467602352185
abnmflcd-1,3.7941648844677847,-3.172363831966455
abnnigim-1,1.0789755569471284,-3.2714117310616055
abnnpbil-1,0.9254367560908734,-2.8620835218717553
abocpfcg-1,-6.644736405955038,-8.897260984910673
aboeapih-1,5.966219523245765,-1.3698268093554131
abogmcda-1,2.19449277100454,-7.161777221951926
abohanno-1,0.9511096693872436,-5.674536163479737
abohghok-1,4.737772222669786,-3.9887271653291396
aboipmek-1,5.810706489427569,-2.238181414512565
abojlpje-1,-4.018867233791275,-9.059950655438954
abojnalj-1,1.6804633109751368,-7.397614804085319
abokbpkk-1,2.6385940241815415,-4.9524146211781135
abokjhjc-1,1.7607789592661844,-5.207953572313763
abokjphb-1,1.9991896618193787,-5.95440852452433
abolopbg-1,2.5263367999834374,-6.717300522316079
abomabig-1,-6.982232356987034,-7.982790446867197
aboncbch-1,-1.2443536408624956,-4.928843227292235
abonejch-1,-2.873976867443381,-5.213129953886539
abooaopb-1,-1.4997177848355918,-4.772273940890296
aboocgap-1,-0.8415168008086117,-4.7421576772399945
aboofehh-1,4.90255187052319,-3.460024801189079
abpajnho-1,-1.0380362711644,-5.560444833856301
abpciihi-1,-0.8766193102576618,-3.3079812472051024
abphmhfe-1,0.6695367172283403,-3.7211344040286174
abpibopj-1,-4.213218881016475,-6.622376587696729
abpifeol-1,-0.6600267959039363,-4.485630070466308
abpjechh-1,-1.841103811824991,-3.5070994160142637
abpkgcfn-1,-0.2798594954853525,-4.45057177363976
abpknjkd-1,-0.590997480026538,-3.830915026899277
abpkoien-1,-0.7947714634254024,-4.5331302937159
abplknok-1,-3.0031939373711296,-7.534607812292537
abplkogo-1,-4.845744344872715,-9.938206204893753
abpmbogi-1,-0.6630370463822695,-5.291693577265322
abpngbhb-1,5.799908006997698,2.0637430027240984
abpnoban-1,5.218267529561524,1.9519725472652962
abpofdef-1,5.341111189673592,1.937600173150781
abpoffak-1,2.1883013636002913,-4.358535380639221
abpohgep-1,0.5403451258309621,-6.454797101549994
abppaflm-1,1.4841605699322564,-5.856817243984658
acaadphc-1,4.317233998138197,-2.9675530891734234
acadfhon-1,3.68477226459969,-5.83754632186036
acadpoli-1,-0.8017245946494483,-4.376715927781154
acaelehm-1,1.439663821948365,-6.335703923154082
acafkkab-1,1.0981573160733347,-6.164913807308714
acafojej-1,-1.089021601378731,-5.641898546517097
acagfope-1,-0.7690099735929045,-5.45485314603518
acajhfdl-1,-0.9925668904815335,-4.223658975211536
acajlhfj-1,-5.552395994822684,-10.641300593698569
acakgghi-1,-6.227895127930793,-9.525488745917313
acaljpmd-1,0.001238167314949433,-4.7880608996769825
