Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSMUSG00000040584,Abcb1a,0.022427664803612635,-4.163776241883214,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025138198275333026,0.02269668899594458,-3.846506763835337,0.000000000000000000000000000000000000000000000000000000000000000000026611994429103886,0.09225762947501157,-1.5002244647532537,0.00001063165380688778,0.05008637367519103,-2.410476275610484,0.0000000000012235788895214425,4.6710542698751025,5.8849777344743215,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000472253699269751,0.029860625976050676,-3.125497070850636,0.0000000000006762572735314489,1.129269797208727,2.411872144797335,0.0000000000000003163804862216303,0.20461031085098597,-0.2743532775846784,1
ENSMUSG00000028970,Abcb1b,0.012446121676730088,0.15070860859137802,0.4731297707804667,0.007965434193079915,-0.7057346588565956,0.0020698964632293324,0.019606646132251222,0.8419543912054497,0.00601157348253802,0.004452122104461425,-1.4399611167539064,0.0002832765276054928,0.007545021581296054,-0.5926395972002805,0.5073758024283231,0.0035361267603217904,-1.7197720912780943,0.0006976939144882755,0.019334567044490682,0.7823452747442579,0.0774168897554506,0.07271864706202288,2.786319534881557,0.0000000017675724576346586
ENSMUSG00000042476,Abcb4,0.017344471544552077,0.10006652849768027,0.6279022379494139,0.013099780329583236,-0.4486138218929048,0.04803761455577039,0.021734499200867632,0.4323289124584484,0.18601961470332015,0.0058434102621056205,-1.5691366727190257,0.000042676488478733316,0.0078879771077186,-1.0475531773022206,0.1433351326164641,0.026324499215728884,0.7275754050383938,0.03686540702418704,0.007537204102089588,-1.11571471921064,0.09218659204936318,0.0884030611342239,2.5330867784195843,0.00000008691436132347396
ENSMUSG00000028973,Abcb8,0.05366619792293023,-0.5982098812870102,0.00018851384286713675,0.06597874708123425,-0.11385854397200701,0.6204043241833244,0.09225762947501157,0.44215054090683115,0.11513596598105208,0.15359821260391918,1.3167374021507863,0.000000022008972247765842,0.04286944080281849,-0.7178007066804204,0.2825557721711373,0.06404318465916131,-0.13282648438060995,0.8970608026136672,0.07078417765440657,0.022632980439356132,0.8855688130568781,0.05133080969083968,-0.43581805546940044,0.924691085863768
ENSMUSG00000023088,Abcc1,0.08906370734511555,-0.09183006951047545,0.6208898385346894,0.08056604825410349,-0.26403985380328265,0.1915334156043688,0.10548071640141354,0.20890183485654568,0.47721098141046814,0.12911154102938133,0.5395111549049036,0.041686433474401596,0.05144332896338218,-0.8622731142583486,0.169852281787988,0.09606477698874198,0.06026189975099072,0.8440491485851032,0.11928444752872218,0.3863822284820655,0.33573152403824313,0.11692017762913483,0.35186641746301595,0.635089809857228
ENSMUSG00000030834,Abcc6,0.001540361593654714,-3.7872873859728893,0.000000000000000000000000000000000000000000000000000000056368943247472725,0.0014395362999542016,-3.575914226740256,0.00000000000000000000000000000000022448598800051694,0.003039790098023445,-2.1745912618274943,0.0000024982798245855733,0.0022260610522307125,-2.6245363826430292,0.000000007561159093780308,0.2736785100851932,6.264400242552881,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005499994638626203,0.0062864475739054055,-1.1066574910960334,0.03200742692438206,0.03899683861515917,1.6590169809369133,0.000013593681919850182,0.0035646395618638667,-1.6745055475693364,0.31774431260962405
ENSMUSG00000040136,Abcc8,0.27744993024908704,1.2899912001440075,0.000000000000000003926442173645815,0.20729322719340504,0.2791909247791975,0.13561642888029068,0.027814079396914524,-2.79574090297798,0.00000000000001864681137785651,0.020451935917369674,-3.2531218839492775,0.00000000000000000015594560914039795,0.02640757553453619,-2.8001898049561196,0.0000020181887485270974,0.10077961266917103,-0.8803778634407955,0.029697067967269775,0.01081424936386767,-4.070732274430058,0.000000000026439911766845156,0.04776617012897582,-1.9157218431974399,0.10538593465830272
ENSMUSG00000030249,Abcc9,0.0020640845354973165,-4.2383450758753956,0.000000000000000000000000000000000000000000000000000000000000000000000000037704320508506615,0.0025431807965857565,-3.6241435619348517,0.00000000000000000000000000000000000000012465488847643255,0.009575338808773853,-1.3943216457866763,0.0006472506601330688,0.006260796709398879,-2.024227268856036,0.00000039809283490396573,0.2356104466522904,3.864083045116499,0.000000000000000000000000000000000000000033295494764327267,0.0017680633801608952,-3.714282572858293,0.0000000001646871292207483,0.3208227311280742,4.693317810617799,0.0000000000000000000000000000000000000000000000000000000000000000000000000012135013285539895,0.01711026989694656,-0.45243789906453635,0.9578872928655842
ENSMUSG00000055782,Abcd2,0.039648907420672334,-0.890001925117414,0.000000029006395756648356,0.04145864543868101,-0.6731273467228203,0.0005240429481040922,0.20776965319990248,2.1652564833484447,0.000000000000000000000835918148707243,0.023512769864186902,-1.4203978538346664,0.000017542900836927896,0.0631038168617488,0.09040407477238777,0.7966806797219619,0.06679350547274493,0.17764774890274015,0.650225100225606,0.04587863366489314,-0.38342950040718105,0.643747513700085,0.2823194532996183,2.344056030361301,0.00000013993321337489222
ENSMUSG00000028127,Abcd3,0.44722858510170965,-0.6253435291031934,0.00005619851428121828,0.6554688619124799,0.20688559305755794,0.2822127687557445,0.9096571868335159,0.6945026158813141,0.009012108470014782,0.6469489933045509,0.1446196353308392,0.6222937192356268,0.5799377951805285,-0.027572038232082208,1,0.4809132394037635,-0.3149733312025743,0.5128931302666636,1.031941552933918,0.8480871762486051,0.024324142472440725,0.6337929140993955,0.1036747755545262,0.841121603425471
ENSMUSG00000038762,Abcf1,0.2293598412951869,-0.023891877275313167,0.9096550528341413,0.2306137152526631,-0.008450417375782227,0.9933188134719478,0.19317866072938994,-0.28248385101463036,0.44574474254366275,0.24945796666560424,0.11857844161231013,0.691484334159698,0.2249788253331914,-0.041976025031622566,0.9717803515041605,0.27404982392493876,0.2614749072329068,0.5231680088875759,0.23103169095535478,-0.0023781922607697403,0.9143708864463631,0.24952476933047069,0.11238233938015929,0.8387012293621312
ENSMUSG00000029802,Abcg2,0.050000137330032016,-2.0350723812553015,0.000000000000000000000000000000000004241652000510929,0.02696731335247538,-2.756305317071796,0.00000000000000000000000000000000000000016951565170553092,0.07432286789667324,-0.9894623476893214,0.0038512273360283744,0.07137308248714723,-1.0568719217836229,0.0009120841612007613,2.007661651677595,4.826482009692101,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001224323329605671,0.01551966744807897,-3.2587104844028727,0.00000000000033285890186621304,0.6177230318451684,2.331302316596407,0.000000000000008474293214548783,0.19106468051590328,0.4439834236959457,0.5429336031163781
ENSMUSG00000024254,Abcg8,0.0004929157099695084,-0.835914354453541,0.0723890384675565,0.00028790725999084033,-1.4538887639335787,0.015644210866917002,0.0003039790098023445,-0.8023802250504914,0.39135701226142533,0.0006956440788220978,0.13463084689767513,1,0.00823093263414115,4.189036878877169,0.00000000000009388970749683921,0.0005893544600536317,0.03703831428498461,1,0.0009831135785334246,0.8140541344715952,0.666786246063141,0,-0.10836692113983659,1
ENSMUSG00000038459,Abhd17c,0.2460265537385309,0.5599132069650099,0.0002500406891308884,0.12072911102282571,-0.9108228609348723,0.0000005631868204012176,0.1954585033029075,-0.028891728265040495,0.9926501352722258,0.1602763957606113,-0.3403419180906906,0.2850635332235511,0.19102622821735918,-0.060601929400387444,0.9988284257703117,0.270513697164617,0.47800979833705415,0.16640750844738697,0.15762587709152573,-0.3471510331432732,0.6801745463263361,0.34648296541316786,0.8197867917040755,0.2106470321146164
ENSMUSG00000040997,Abhd4,0.06281594578923923,-2.3559555676417823,0.000000000000000000000000000000000000000000000009026096637501884,0.08176566183739865,-1.6887316041977884,0.00000000000000000013164160807811977,0.6073500615850843,1.7486207607545243,0.000000000000025543026184816206,0.8283729690613539,2.4161005039401315,0.00000000000000000000000000000008394480896191213,0.4334957853981005,1.0616558991765779,0.005194782557149365,0.07327640453333488,-1.620123489613985,0.000035187747813602736,0.4764823810625331,1.2126999800914036,0.0005281347186531788,0.28303238121199104,0.400263378427419,0.5768958088088071
ENSMUSG00000032540,Abhd5,0.04100442562308848,-1.6259058679661473,0.000000000000000000000002409400036966505,0.040355000942049454,-1.4439868622717973,0.000000000000037205963099775936,0.11308019164647216,0.334896278231295,0.24374543510142285,0.4093169759789223,2.767300201018122,0.000000000000000000000000000000000000000001175231254262524,0.16530456373566807,0.8975459864810973,0.018821713097439012,0.05186319248471959,-0.8591215981080893,0.03936657429235183,0.1805651939239723,1.0367216955134442,0.0033877664390089077,0.09695819608269718,0.0916180853773012,0.8602759301739508
ENSMUSG00000058835,Abi1,0.8266812600826119,0.5035218420196501,0.0009605524328235461,0.4880507902278062,-0.6228585771171885,0.0006185567916201785,0.7939931736037239,0.23968220070701618,0.44960530762395295,0.39192587400836987,-0.8597920173358222,0.003703441107504793,0.7202066054873506,0.08072916534861857,0.8812077055341401,0.8810849177801795,0.39739999546697075,0.2673956602008452,0.5099082427326695,-0.43470219185304093,0.45244714851217904,0.7792302082234414,0.1951075286263762,0.8728724396035924
ENSMUSG00000035258,Abi3bp,0.017806580022648493,1.1474199227515616,0.00000000006966403877046506,0.004894423419844285,-1.5596362664177565,0.00000000001515098807868033,0.005775601186244546,-1.0878805630708621,0.007895859358317745,0.0020869322364662933,-2.548555189911604,0.000000007276550765921519,0.00480137736991567,-1.2591176745218204,0.07509277563490685,0.01650192488150169,0.5094814209579859,0.19994840748410567,0.040307656719870404,1.8972368855785495,0.00000008085138498559353,0.0014258558247455468,-2.515870747733273,0.0946140086558194
ENSMUSG00000038827,Abitram,0.10046238313816044,0.3349206093746959,0.03863128900392045,0.07475991851095487,-0.31278541124920345,0.11439979733601822,0.08070642710252247,-0.13585739291487364,0.8148882710893253,0.08305990301135846,-0.09197890454236246,0.8811558751197794,0.0658474610731292,-0.4277817417261658,0.605911947669504,0.11747798903735726,0.44955682940071684,0.17436320791799947,0.05407124681933835,-0.7190619970265746,0.2428119479333256,0.07699621453625953,-0.18629976969963646,1
ENSMUSG00000026842,Abl1,0.13373419356110225,-1.6070414456764543,0.000000000000000000000001360049974035558,0.16295550915481563,-1.0729401552340163,0.000000003427023659137677,0.24971875655262601,-0.2634944409738955,0.48173473256608557,1.3086456410801302,2.745707754046792,0.0000000000000000000000000000000000000000003150708882990349,0.3199775061522372,0.11917938566399333,0.8272457663921926,0.22022211657337373,-0.4493614153075225,0.29924168275034585,0.49876628884262403,0.7945596318807835,0.038614435473333646,0.8248575946152988,1.5271170939758898,0.005547389324465118
ENSMUSG00000078453,Abracl,0.02923606304756647,0.8205078124021163,0.0000007755119813356986,0.012523965809601554,-0.9925694351334782,0.0000015373077821518492,0.010335286333279714,-1.1186736318282824,0.003060884948256661,0.004730379735990264,-2.2667584813775603,0.000000004752937330140828,0.02572166448169109,0.2712896848170683,0.5878863266477244,0.03261094678963429,0.6435305579241133,0.059204173954510976,0.03801372503662575,0.8617781450640996,0.03159837289302822,0.04206274682999363,0.9997818827157863,0.1661749587092929
ENSMUSG00000035234,Abraxas1,0.015896531646516648,-0.577919427728042,0.0017801880122031832,0.021161183609326766,0.0599592542989118,0.7984937337924612,0.028726016426321558,0.5426420407357542,0.08383508479536747,0.019895420654311994,-0.04207875911174597,1,0.03052304185160676,0.6126341829495852,0.19209312797684536,0.025735144755675253,0.3597335961305408,0.38171667961982136,0.024577839463335614,0.2875413483303131,0.5408182816352674,0.03564639561863867,0.8406818914134089,0.283899109853637
ENSMUSG00000030965,Abraxas2,0.1486140865558068,0.008118044609062292,0.9729314832214435,0.1648748908880879,0.2138816182946215,0.27191395377918254,0.13557463837184566,-0.13742921416069542,0.8095637446230128,0.10434661182331466,-0.5455788047090011,0.09324387729884107,0.1361533439897515,-0.12298963543807595,1,0.14458829419982433,-0.035656660697842124,1,0.1405852417302797,-0.0755218758347529,1,0.2252852203097964,0.6219139701399339,0.36954965359346786
ENSMUSG00000036880,Acaa2,0.03545912388593151,-1.584327471882173,0.00000000000000000000010389342192072921,0.03416499485224639,-1.4401089053958982,0.00000000000010284833108454478,0.22600839378804313,1.8196637585991562,0.000000000000007438069487064096,0.03909519722980189,-1.0507756504582861,0.0011785244937976016,0.21194651532913458,1.5527102942776052,0.000009241560102603007,0.058149640058625,-0.4334219388833209,0.4068786111610237,0.48729663042640076,2.99596963787957,0.000000000000000000000000005848424179908313,0.09054184487134222,0.23986380744217461,0.7446315320761749
ENSMUSG00000020532,Acaca,0.1803455353850939,-0.7104588170600974,0.000004921564349046737,0.20503795365681013,-0.3624503131744845,0.057043809212708234,0.40565998858122876,0.7934953644480658,0.0024882354471163688,0.6808964243510692,1.7297516043374963,0.000000000000004567097924438653,0.2006289829571905,-0.31602269092760094,0.749236083083106,0.11099508997676731,-1.2128037453826366,0.0018735318209022508,0.22283907780090956,-0.16025944441909346,0.9455053054872362,0.160408780283874,-0.6340367022307158,0.7799666228832662
ENSMUSG00000042010,Acacb,0.004590277549091047,-3.4409201359678594,0.0000000000000000000000000000000000000000000000000000000000000000006042619051881356,0.008109387823075336,-2.290490608191228,0.0000000000000000000000002417895274537567,0.09575338808773852,1.8948503308152782,0.000000000000004772853124037929,0.006399925525163299,-2.381755019886457,0.0000000003684535347248433,0.34844281484530865,4.15927988531679,0.000000000000000000000000000000000000000000000000000000000031045292669562436,0.004125481220375422,-2.95257007986842,0.0000000017821575201516004,0.1474670367800137,2.454798982352463,0.0000000000000023221268290854754,0.02067490945881043,-0.5718731300531559,0.8504962197924784
ENSMUSG00000030607,Acan,0.00871844662008568,-0.8840540658928484,0.000001911953210951637,0.02120916815265857,1.0535855240161185,0.000000018012953937826117,0.032525754048850865,1.5236028274496336,0.000000013002546853152123,0.008069471314336333,-0.7303088052807176,0.052544867101963474,0.0020577331585352873,-2.4957395662108643,0.0008339022029114674,0.005107738653798142,-1.3652881332443068,0.004516793470381672,0.0013108181047112328,-3.052107695380511,0.00004458515984118938,0.00641635121135496,-0.8935687009588902,0.6673230326184478
ENSMUSG00000020681,Ace,0.006469518693349798,-3.5662136284056327,0.0000000000000000000000000000000000000000000000000000000000000000000000000003464764684199977,0.03512468571888252,-0.5876697667299942,0.003346682883216615,0.024014341774385217,-1.060399826648755,0.0032532487330477725,0.00918250184045169,-2.482465999453831,0.000000000018261386185186157,0.12723650030276526,1.4964578294555602,0.000035971130573204726,0.009822574334227197,-2.343342702918174,0.00000013538578027859357,0.722588480222067,5.084390335702203,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009211021217689417,0.029230044407283707,-0.6982825590467945,0.7673836906579005
ENSMUSG00000015405,Ace2,0.003635253361025125,-3.5585223136033726,0.0000000000000000000000000000000000000000000000000000000000005822438802434251,0.00263914988324937,-3.7324242633075606,0.0000000000000000000000000000000000000000005321661791559238,0.013375076431303158,-1.0641564055641624,0.008358080969710517,0.006260796709398879,-2.185699705267525,0.000000054763367704866845,0.25481595613195307,3.7948328830154914,0.0000000000000000000000000000000000000021050558464762016,0.002357417840214527,-3.4923527205742264,0.0000000004705213472952617,0.3493330249055435,4.622809282128921,0.000000000000000000000000000000000000000000000000000000000000000000000007261416929760545,0.016397341984573786,-0.6717962603113508,0.8282661547915451
ENSMUSG00000045019,Acer1,0.0004313012462233199,-0.20091117123278934,0.8069247753506706,0.000527829976649874,0.27125139483583816,0.8048618554508213,0.0004559685147035168,0.3007132679136113,1,0.00013912881576441953,-0.9168994537424062,0.36502098027463903,0.0010288665792676436,1.5451806891024447,0.3073263687472428,0.0007858059467381757,1.0625734063921204,0.5061023756875974,0,-0.6384580702259104,0.7961185035049319,0.0014258558247455468,2.174032809560888,0.4099232280372712
ENSMUSG00000023328,Ache,0.11620487862531162,-1.3464914095630607,0.000000000000000008446707184937532,0.5671293176386236,2.5046708383213088,0.0000000000000000000000000000000000000000000000000000000000036605340309334294,0.09727328313675024,-1.2621575202035542,0.0001507402822741708,0.05746020091070527,-2.0515489804371883,0.00000000029820311337884784,0.049042640278424345,-2.213412684713133,0.00010553503088804113,0.13496217135228167,-0.756799427051341,0.06831066158614733,0.024250134937157806,-3.2283444495863516,0.00000001535102625105478,0.0962452681703244,-1.2131146871725211,0.37548673732781584
ENSMUSG00000037872,Ackr1,0.3345357309099308,1.0163095816587413,0.000000000008409432444306558,0.24712039815880463,0.10425019439660232,0.6221576516942092,0.05775601186244546,-2.1124296873754558,0.0000000010542512723408527,0.05272982117471501,-2.2559104652172532,0.000000000008556925405318408,0.07270657160158016,-1.7201096906717166,0.0021883920624752597,0.2504756455227935,0.10311386771706021,0.8251067917040488,0.09798365332716465,-1.2873364450036862,0.016180599229270835,0.06345058420117683,-1.8891436097865308,0.10943235082047308
ENSMUSG00000044534,Ackr2,0.0016019760574009024,1.679012376775459,0.000012174410007573563,0.0003838763466544538,-1.4238940236357411,0.0072567015390162595,0.0003039790098023445,-1.1538525955518697,0.19939051507896857,0.0008347728945865173,0.009099964813817252,1,0.0003429555264225479,-0.5137129999511227,0.7292980010377637,0.0011787089201072635,0.5480002335623624,0.6968250701068825,0,-1.600983364807247,0.26344053644441034,0,-0.449403838974904,0.8952737228561044
ENSMUSG00000044337,Ackr3,0.029112834120074094,-1.7649824928560545,0.000000000000000000000000003134380656861346,0.02096924543599954,-2.0675176894288385,0.0000000000000000000000031320673006272896,0.12630327857287416,0.9494908662322108,0.0002714450193557479,0.017669359602081283,-2.088932118146709,0.000000001713077658203161,0.5713639070199648,3.47379804539334,0.0000000000000000000000000000000000000652150071699626,0.019841600155138937,-1.8844352241743407,0.000006934630205197858,0.4754992674839997,3.1297899477278768,0.0000000000000000000000000000061358532957010196,0.03422053979389312,-1.0273761481645316,0.5324132719578759
ENSMUSG00000079355,Ackr4,0.0008009880287004512,-1.084097506250039,0.0036307322218807796,0.0006717836066452941,-1.1693211965501433,0.011009373165711295,0.0019758635637152394,0.6930306906923711,0.3257877075498486,0.0019478034207018736,0.6680630469787516,0.2604428101817976,0.0020577331585352873,0.835960085419142,0.5296533464047787,0.0011787089201072635,-0.009217276675888897,1,0.008848022206800822,3.096747066075859,0.0000000030801830715066216,0.0014258558247455468,0.6420191887886908,0.9313053139898277
ENSMUSG00000020917,Acly,0.7318874076091008,-0.4963103773525659,0.0015366482336683263,1.2666000057863702,0.6937959555336997,0.000027492072014246424,0.8956741523826081,-0.02448564200711187,1,1.0601615761248768,0.24462348857797378,0.3854944000585761,0.6944849410056595,-0.4022463922800897,0.5314574058038151,0.6557550625530076,-0.4994518214342957,0.23047988003776623,0.6485272573058823,-0.5044850315066685,0.3677344709938727,0.9567492584042618,0.07405299448299289,0.9714253577178578
ENSMUSG00000022126,Acod1,0.0006469518693349799,-0.3264420533166472,0.5455682991248008,0.001007675409967941,0.6311473399222205,0.25565996818785575,0.000607958019604689,-0.040323649921456095,1,0.0006956440788220978,0.10863563836473134,1,0.0013718221056901916,1.2041437712673773,0.33715941366968133,0.00019645148668454392,-1.0369622671587937,0.37912416650299496,0.0006554090523556164,0.34926359999565193,1,0.0014258558247455468,1.5008431258279966,0.5921476640162363
ENSMUSG00000043487,Acot6,0.033949569524149896,-1.0073315236905103,0.00000000033705089240475396,0.03550856206553697,-0.7775608545171062,0.000054871206979833775,0.16293274925405665,1.8740698672259457,0.000000000000001093086350898217,0.12646809352985736,1.4260411745613997,0.000000001284734563875296,0.02092028711177542,-1.3859804345695572,0.02087311610127761,0.03929029733690879,-0.4863977136926154,0.3349453771225821,0.05767599660729424,0.09878621134945664,0.7822186255848295,0.03992396309287531,-0.4255626475447949,0.9360252129299045
ENSMUSG00000020777,Acox1,0.8206122354036123,-0.2003044596823435,0.23328213761304895,0.8690480642823516,-0.05278712723236387,0.8347365842024106,1.3089336162088954,0.613610617976047,0.023548350386527958,0.9046155601002559,0.020615481610465336,0.9371132750133426,1.0950569958671954,0.30678857984476304,0.5393270576163305,0.7636069287428222,-0.23988620714184206,0.6513377147842929,1.0060528953658712,0.17935717755153768,0.7213442223712411,0.714353768197519,-0.3267056407291635,0.8823702374669272
ENSMUSG00000002103,Acp2,0.3143878012649271,-0.38730887455884067,0.01519508238933762,0.44486470122918015,0.36382742253473577,0.04161589918424041,0.4761831188553727,0.39464810445122955,0.17853102007592064,0.3019095302087904,-0.32624224664207446,0.3046840769539951,0.2585884669226011,-0.5386932788970742,0.45765402415795287,0.29899916273387583,-0.33251872172248165,0.48092524603271314,0.43945176960444077,0.25268273735189517,0.6013216476760773,0.8298480900019082,1.1911870101441162,0.06531877162568898
ENSMUSG00000001348,Acp5,0.001109060347431394,-1.883848831517244,0.0000000024607592960609844,0.004606516159853445,0.9850322015812445,0.0012074542114586851,0.0009119370294070336,-1.554896822751214,0.027876782329791808,0.0012521593418797759,-1.160825036628495,0.06646062865141841,0.014404132109747012,2.5564079445256986,0.0000007573292247771838,0.0007858059467381757,-1.653633627607288,0.06081705329484162,0.01081424936386767,2.0833552987077484,0.00009054166590838308,0.004990495386609414,0.9719751871777671,0.5368836268366951
