Barcode,Cluster
edjbimah-1,7
edjcncjn-1,3
edjdafgm-1,6
edjdapdn-1,8
edjdmmgn-1,1
edjdpfec-1,6
edjecapi-1,8
edjecdpm-1,7
edjegcld-1,7
edjejaol-1,6
edjejpjg-1,7
edjembac-1,3
edjfjbfm-1,7
edjfnpie-1,8
edjiebdg-1,3
edjjanlp-1,7
edjmgcdc-1,1
edjoajmk-1,1
edjpaadc-1,1
edjpofka-1,7
edjpphod-1,15
edkccefa-1,1
edkdlokn-1,7
edkeipam-1,1
edkgnfha-1,7
edkhpgoa-1,1
edkiammj-1,7
edkinihb-1,12
edkiocgp-1,26
edklddcg-1,12
edklkbif-1,3
edklkhba-1,7
edkpbnjc-1,7
edkpmpfn-1,13
edlbinni-1,6
edlbnope-1,3
edldgjkh-1,26
edldmike-1,7
edlemgdn-1,12
edlfbcfn-1,7
edlfghhg-1,7
edlhodbn-1,1
edligodj-1,6
edlkjncg-1,1
edlkohke-1,7
edlkopjg-1,3
edlmhadb-1,1
edlonlcg-1,1
edlpegnd-1,7
edmafefk-1,7
edmagnbc-1,3
edmajfmp-1,7
edmbkden-1,1
edmcbiia-1,3
edmdifmb-1,3
edmedkml-1,15
edmejelm-1,7
edmekkem-1,6
edmfpdcd-1,26
edmgjnij-1,7
edmhagji-1,7
edmiboij-1,12
edmjcogb-1,6
edmjfgeo-1,1
edmjldep-1,1
edmkgiei-1,7
edmkhbea-1,7
edmkimng-1,6
edmknndo-1,7
edmknoil-1,15
edmlffjo-1,26
edmmacbi-1,6
edmnccdh-1,7
edmoamld-1,7
edmohomb-1,26
edmpcgia-1,7
ednacjpk-1,7
ednaeplp-1,7
ednbgkoh-1,1
ednbknfp-1,7
ednbnjnd-1,6
edndajin-1,16
ednellfd-1,6
edngkofg-1,12
ednhofbg-1,7
ednibgek-1,6
ednjanbk-1,16
ednjgece-1,12
ednjkjdf-1,6
ednjmegi-1,7
ednkomfn-1,6
ednljbeb-1,3
ednmmidc-1,1
ednmpked-1,3
ednnnadh-1,7
ednobiip-1,7
ednofohb-1,6
ednpblaf-1,3
edoamdkf-1,1
edodfpgh-1,16
edofdimf-1,6
edogapbe-1,7
edoghkjp-1,8
edoiehio-1,7
edojboba-1,7
edolihbn-1,7
edopmcog-1,13
edpacglb-1,3
edpaelcj-1,3
edpappkm-1,7
edpcepah-1,7
edpcffpl-1,26
edpdgobk-1,7
edpdmcap-1,7
edpefdje-1,7
edpeogni-1,6
edpfoiam-1,1
edpgilnj-1,3
edphecji-1,7
edpjllnj-1,1
edpkfcdk-1,6
edpledal-1,1
edplledk-1,8
edpnbpgg-1,7
edpodoeo-1,7
edpojcgh-1,1
edpolnln-1,6
eeaapebg-1,3
eeacicbe-1,7
eeacijbp-1,1
eeadcaff-1,7
eeadkbic-1,6
eeagpjkp-1,12
eeaifbmb-1,7
eeajhebi-1,12
eeaknlag-1,7
eealeeoj-1,8
eealimme-1,7
eealljmh-1,7
eealpopk-1,1
eeambiha-1,7
eeamifcd-1,7
eeanlmoe-1,6
eeanpemc-1,1
eeaoklef-1,7
eeaomlap-1,7
eeaopdon-1,7
eeapadca-1,7
eebaflpm-1,1
eebccmhl-1,6
eebckehi-1,1
eebddmgo-1,1
eebebjnb-1,7
eebeemff-1,1
eebfnbeh-1,7
eebhajlh-1,13
eebhgego-1,7
eebhjjjm-1,7
eebhlnbg-1,1
eebifank-1,7
eebihcdb-1,15
eebjdibp-1,7
eebjhbnj-1,6
eebkpfjm-1,1
eeblgafo-1,7
eeblokhi-1,16
eeboekib-1,6
eecbmfnl-1,3
eeccemag-1,6
eeccpnei-1,7
eecdgake-1,7
eecechdh-1,6
eecekaek-1,12
eecfagca-1,16
eecghmcf-1,6
eecididb-1,7
eecipfho-1,7
eeckedaf-1,1
eeclakel-1,1
eedaecfl-1,1
eedanoak-1,13
eedbhgnk-1,5
eedbkjae-1,1
eedcjbci-1,1
eedcljfe-1,7
eedclokh-1,7
eedcndeg-1,7
eeddbhgo-1,15
eedfkkkc-1,7
eedhnagp-1,7
eedholml-1,15
eedjedbk-1,7
eedjfaap-1,6
eedkjkog-1,7
eedkpjhh-1,7
eednolpg-1,1
eedoblil-1,7
eeeamecl-1,16
eeecdled-1,12
eeeddcmb-1,1
eeeeogln-1,15
eeeeokbi-1,13
eeeggebd-1,3
eeegjkji-1,1
eeehcijh-1,3
eeeimlnc-1,1
eeejgibe-1,13
eeekhinn-1,8
eeeldkio-1,8
eeelgmhm-1,26
eeellpod-1,7
eeemfjnd-1,3
eeemnnkp-1,7
eefbdmon-1,26
eefboefd-1,6
eefcggmp-1,12
eefddigh-1,6
eefddngl-1,12
eefemnic-1,26
eeffcamo-1,1
eeffhlcl-1,15
eefifhek-1,7
eefjbcid-1,7
eefjbioh-1,15
eefkijbe-1,7
eefkleib-1,7
eeflbhko-1,15
eeflcedh-1,3
eeflfnlg-1,6
eefnbhfb-1,15
eefngafj-1,7
eegbfigf-1,7
eegbpcoc-1,7
eegcaija-1,7
eegcjnje-1,16
eegdkfbo-1,7
eegfaabj-1,6
eegghchj-1,26
eeghijna-1,7
eeghnbke-1,7
eegkjgjn-1,15
eeglloph-1,15
eegofigp-1,1
eegolcpp-1,1
eegpemmn-1,7
eegpkfof-1,3
eehaoobp-1,7
eehcaeic-1,7
eehcpgfn-1,16
eehdlpol-1,6
eehfdaii-1,7
eehfofpo-1,7
eehgfbme-1,7
eehggfbp-1,7
eehgpjbm-1,26
eehjjdnn-1,1
eehjnhco-1,7
eehmmlci-1,7
eehmodci-1,7
eehnhjcc-1,1
eehnooon-1,3
eehogefn-1,8
eehpamka-1,7
eehpbiom-1,3
eehpdbib-1,7
eeiandej-1,7
eeicealf-1,1
eeicklad-1,7
eeicodli-1,7
eeidmpoe-1,7
eeiepdkp-1,1
eeiggfak-1,7
eeigiklk-1,13
eeiiknnm-1,7
eeijihdc-1,3
eeijlhhk-1,1
eeijpmjp-1,12
eeikjjfg-1,12
eeilgnnm-1,1
eeilmaph-1,3
eeilnijp-1,16
eeinakgl-1,6
eeioelkm-1,1
eejackpp-1,7
eejcccca-1,6
eejcmlga-1,16
eejdmhpn-1,1
eejfckkm-1,7
eejfpgkp-1,1
eejggfnm-1,7
eejgpnla-1,6
eejhblnj-1,3
eejheloe-1,7
eejhiaad-1,1
eejhijnh-1,7
eejhjana-1,1
eejjaekp-1,6
eejkegpb-1,7
eejllkan-1,7
eejpdgnj-1,7
eejpgppf-1,7
eekacnnd-1,6
eekbfhpn-1,7
eekblgga-1,7
eekclgoe-1,7
eekedgdo-1,6
eekeffdc-1,7
eekfoaoo-1,3
eekhhhgg-1,6
eekioigf-1,7
eekmpllo-1,7
eeknbefn-1,3
eekndnfi-1,7
eeknhfja-1,7
eeknnpmp-1,3
eekohnbd-1,7
eekoocnh-1,26
eekpdnph-1,3
eekpmcdk-1,12
eelchbip-1,3
eelcnlpn-1,1
eeldhnhl-1,7
eelemhom-1,7
eelfmaam-1,15
eelgedbm-1,7
eelggmim-1,7
eelgimdi-1,26
eelgpoif-1,3
eelhmjho-1,3
eellhion-1,7
eelloanm-1,1
eellobmg-1,7
eelmpiop-1,21
eelnkede-1,21
eelobolh-1,12
eeloeimf-1,1
eelpfoin-1,1
eemcfoai-1,1
eemchald-1,1
eemcondo-1,7
eemehihh-1,1
eemghhio-1,1
eemgoelh-1,16
eemhgibe-1,8
eemhonaf-1,7
eemiigjf-1,6
eemkndhl-1,6
eemmnkoc-1,26
eemoigcc-1,1
eempijli-1,6
eempimcp-1,1
eempojii-1,12
eenbcfdc-1,6
eenbhelm-1,6
eencgkhj-1,15
eencmkcp-1,7
eencnpbk-1,1
eendkddc-1,7
eendobgb-1,6
eenepndn-1,15
eenfdnld-1,1
eenfofdo-1,6
eengapap-1,1
eengdaki-1,1
eengiolg-1,6
eenifgjf-1,7
eenjfdep-1,7
eenkcjcd-1,7
eenokfhj-1,26
eeodbmio-1,3
eeoemlaf-1,7
eeogaeho-1,6
eeogjldk-1,7
eeoheopp-1,7
eeojmdaj-1,7
eeojmiab-1,6
eeolboam-1,16
eeomaobn-1,7
eeonjckb-1,7
eeonokid-1,7
eeooicne-1,1
eepabnjj-1,7
eepandfk-1,7
eepbboip-1,1
eepdakce-1,7
eepddddf-1,7
eepeampc-1,3
eepeiboe-1,7
eepfnbko-1,12
eepfphjc-1,1
eepiojeh-1,6
eepjbeka-1,7
eepjgjfg-1,6
eepjljok-1,1
eepjolne-1,1
eepkemgl-1,15
eepknodc-1,6
eeplkplg-1,15
eeplnibk-1,13
eepmcndl-1,12
eepmfeep-1,15
eepolgfd-1,7
eeppmnhh-1,12
eepppjpj-1,15
efaafjkc-1,1
efabdjlf-1,16
efacajha-1,6
efachfie-1,1
efachllk-1,3
efadembp-1,12
efadjiap-1,16
efaedmpe-1,1
efagbkci-1,26
efahlhgd-1,1
efajkhdn-1,1
efammaof-1,7
efaobjli-1,1
efaolphi-1,1
efapcicm-1,7
efapimch-1,1
efbanfaf-1,26
efbcikpl-1,15
efbecede-1,3
efbedpgb-1,7
efbeeihb-1,7
efbeofma-1,7
efbgingj-1,3
efbhekji-1,16
efbibjbj-1,7
efbjcmnp-1,7
efbjkjib-1,7
efblcefd-1,3
efbnaadf-1,1
efboblle-1,1
efboglja-1,7
efbojjae-1,7
efcagipn-1,16
efcapdfn-1,7
efcbhcob-1,7
efcbpjkj-1,7
efccajci-1,7
efcdfncg-1,6
efchnhlp-1,1
efciaeod-1,13
efcikjpj-1,3
efcjalmi-1,3
efckdbfn-1,6
efckmmoi-1,1
efcllpfm-1,7
efclogke-1,1
efcnaaha-1,6
efcnejkj-1,6
efdbalmc-1,1
efdbcehi-1,7
efdcmaoi-1,7
efdcmedf-1,7
efdffdma-1,7
efdjlega-1,7
efdjogde-1,1
efdlbmmn-1,1
efdmeebp-1,7
efdogldg-1,3
efdojhkg-1,7
efdpblmj-1,1
efdpdiad-1,26
efecfohj-1,1
efedfhbg-1,13
efedfloa-1,7
efedhoeh-1,7
efefljji-1,15
efehakck-1,1
efeheboa-1,1
efeiiena-1,1
efejbnbc-1,16
efekibbn-1,26
efemijgk-1,7
efenjilk-1,5
efenndcp-1,1
efeokfpp-1,26
efepllfe-1,5
effaabki-1,26
effamgmm-1,7
effbikgl-1,6
effbocll-1,13
effdbolh-1,15
effegmbk-1,1
effgacfp-1,3
effgbpjg-1,1
effhcieh-1,12
effjagdd-1,13
effjihpp-1,1
effklkie-1,6
efflkjpd-1,13
effmbilj-1,7
effnohhm-1,1
effohipm-1,1
effpanea-1,3
efgajpff-1,3
efgalmaf-1,12
efgcnmca-1,7
efgdjhhp-1,8
efgegkkg-1,12
efgfffkg-1,6
efggpfgc-1,1
efgijhgc-1,7
efgjkgoh-1,6
efgjnoig-1,1
efgkakfa-1,7
efgobfno-1,7
efgphhji-1,7
efgpiljg-1,7
efhchdfk-1,3
efhcojig-1,7
efheknkl-1,6
efheloki-1,15
efhfcgaj-1,16
efhfhkde-1,6
efhfibpa-1,6
efhgaadh-1,12
efhgealp-1,7
efhggkih-1,7
efhglhcl-1,7
efhhggip-1,6
efhhlkpl-1,7
efhiebnd-1,6
efhigali-1,7
efhkflgm-1,7
efhllljj-1,7
efhmhbll-1,7
efhnghii-1,7
efhnkell-1,8
efhobnoh-1,3
efholjaf-1,7
efhpekpd-1,7
efiajbga-1,1
efibfapn-1,3
efibpafn-1,7
eficonag-1,7
efidabpk-1,1
efiddcpb-1,6
efidleei-1,1
efiecalj-1,13
efifhgle-1,7
efihcdnk-1,1
efiicljm-1,7
efiiilgf-1,26
efiilnbg-1,1
efijckck-1,7
efijjdin-1,26
efijocgd-1,1
efikocem-1,8
efimbmha-1,16
efindbpi-1,8
efiocpjc-1,8
efipfphd-1,1
efippdab-1,1
efjackfp-1,7
efjbhmmd-1,1
efjccend-1,13
efjfnppk-1,7
efjgahom-1,6
efjgeoai-1,13
efjgkkha-1,6
efjhfigl-1,26
efjhiiej-1,13
efjhpjeb-1,7
efjhplpn-1,16
efjjaeig-1,7
efjljmhh-1,26
efjmgcid-1,7
efjofcfo-1,7
efjopael-1,7
efjphggg-1,7
efkbajoa-1,7
efkbkpmc-1,1
efkcfhmp-1,1
efkcfopc-1,6
efkdfbid-1,16
efkfdino-1,1
efkfpilj-1,12
efkglnmd-1,13
efkideog-1,1
efkihddk-1,1
efkjfpjm-1,21
efkjhnii-1,7
efkjjjba-1,6
efkjkhlc-1,7
efkjmkhd-1,7
efkkpcik-1,6
efkneklj-1,15
efknkihj-1,3
efknkldh-1,12
efkohaop-1,1
eflbgodp-1,5
eflceddc-1,5
efledjhj-1,3
eflegkpi-1,3
eflgipkj-1,1
eflinine-1,5
efllklbk-1,5
eflodkca-1,5
efmafjaf-1,5
efmbfabp-1,19
efmbmkbg-1,19
efmbpkgh-1,5
efmdiojd-1,13
efmfbkml-1,6
efmfnmgj-1,3
efmgchij-1,3
efmhbcka-1,5
efmhfpfg-1,25
efmhpcjj-1,5
efmighfn-1,3
efmilgdf-1,8
efmjckdn-1,23
efmmbdpc-1,23
efmmfoke-1,23
efmnjicf-1,8
efmnjlad-1,13
efmociaf-1,5
efmoolbm-1,3
efmpommp-1,8
efnbgfkk-1,6
efnbkdlh-1,5
efncedaj-1,5
efncinho-1,5
efndiiod-1,5
efndoogo-1,5
efnfioac-1,5
efngfioi-1,5
efngflcm-1,8
efnhdhlp-1,3
efnhfnej-1,12
efnjdjpg-1,5
efnkamna-1,3
efnkhpla-1,3
efnmhaoi-1,5
efnnehea-1,5
efnnlnbp-1,3
efnoeomm-1,5
efnpnech-1,5
efoaeopi-1,5
efoagidd-1,8
efobchob-1,6
efobdnia-1,19
efobnjge-1,8
efocmhpe-1,5
efoddpkf-1,5
efodihic-1,3
efoejlfe-1,5
efoekpfm-1,18
efoenfdf-1,3
efogenpg-1,19
efogeoae-1,5
efogkgko-1,3
efoiaoli-1,8
efoiijck-1,8
efoiklcp-1,6
efojeopa-1,19
efojlmae-1,12
efolojag-1,8
efomgcaa-1,8
efonaeop-1,1
efoodoek-1,14
efopknpm-1,3
efpakkdg-1,16
efpcelkl-1,16
efpdikni-1,16
efpekldl-1,8
efpfophl-1,12
efphbnce-1,3
efpifebm-1,6
efpjchfa-1,3
efpliigo-1,14
efpojfcf-1,6
efpopdia-1,5
efpoplgj-1,8
efpphkbo-1,14
egaacbkc-1,5
egabhmkk-1,3
egabkadn-1,5
egabmmal-1,19
egadmekn-1,5
egaenffi-1,3
egagnheo-1,3
egagoelm-1,8
egahddek-1,16
egahmnin-1,3
egaieahb-1,3
egaigbpk-1,3
egakbabj-1,6
egakclkb-1,3
egamolhg-1,8
eganeian-1,3
eganpbjo-1,1
egaoafja-1,8
egapnapk-1,8
egbbhbop-1,3
egbbknde-1,8
egbbpcgi-1,4
egbebfca-1,5
egbecaam-1,2
egbfpgcf-1,3
egbgjhoj-1,2
egbgjnkm-1,18
egbidpoe-1,4
egbifgbj-1,2
egbifgkp-1,2
egbmcgnn-1,2
egbnfnoo-1,4
egbnmnfn-1,19
egbpnebo-1,12
egcbahbc-1,3
egcbpbbg-1,12
egccdoaj-1,1
egcdmohl-1,6
egcdngpn-1,16
egceheaf-1,1
egcejdbe-1,1
egcenehg-1,1
egcfnhjn-1,3
egcgagii-1,1
egcgndge-1,15
egchlfcj-1,16
egcjhjgc-1,1
egckmcod-1,5
egdaecak-1,1
egdanlbp-1,8
egdcgbcb-1,1
egddbkid-1,2
egddcjnh-1,4
egddifgg-1,8
egddkmhm-1,3
egdeddkb-1,4
egdekcna-1,2
egdelphp-1,2
egdemlgn-1,2
egdeofob-1,2
egdgamek-1,2
egdgpfhc-1,4
egdhefnl-1,1
egdhjmfo-1,12
egdhplbm-1,2
egdjjoaa-1,1
egdjmbbe-1,18
egdllmko-1,5
egdnbpnb-1,1
egdpbbja-1,8
egdpjpeh-1,3
egebfajb-1,2
egecjdep-1,1
egedncbc-1,2
egedndad-1,2
egeemnnh-1,2
egefbmim-1,1
egeficoe-1,1
egefpccp-1,2
egegjdeg-1,8
egehijlf-1,4
egejaaoo-1,2
egejailk-1,2
egejpnbg-1,18
egekpmda-1,2
egelkaad-1,2
egeoopdi-1,2
egepejha-1,2
egepibmk-1,2
egfajhkh-1,3
egfbcgef-1,6
egfdkjbe-1,14
egffcaad-1,5
egffiknh-1,23
egfgpihn-1,1
egfhphil-1,23
egfjchkk-1,3
egfjcmbk-1,3
egfpdkkc-1,5
egfphakf-1,6
egfplbpe-1,3
eggdmabi-1,23
eggedlli-1,19
eggepigh-1,23
egggpoaa-1,2
egghdkch-1,2
egghoefi-1,2
eggippkd-1,4
eggkhbdo-1,8
eggkkdcj-1,8
eggmjddd-1,3
eggobnkp-1,3
eggofeaj-1,8
eggokcgh-1,8
eghdogli-1,8
eghfmami-1,1
eghgjjja-1,8
eghhbnbp-1,2
eghhcmbj-1,3
eghhdheh-1,2
eghhjoab-1,2
eghkflag-1,2
eghklacg-1,3
eghlaenb-1,2
eghncbdb-1,4
eghpghho-1,5
egiblbaj-1,2
egicjkai-1,17
egicnojk-1,8
egidfddk-1,8
egigebfp-1,2
egihadlk-1,2
egihhcpd-1,2
egihkcnd-1,2
egiiaimf-1,4
egijfpjd-1,8
egijgjfb-1,2
egikijdi-1,2
egjabpga-1,6
egjacbmn-1,8
egjaphbh-1,20
egjbjppj-1,2
egjbmgeb-1,2
egjcllfg-1,12
egjddklj-1,1
egjdhmdg-1,2
egjdkhdd-1,3
egjdpmdg-1,2
egjeflfk-1,8
egjemnbf-1,8
egjfnijp-1,2
egjfnljh-1,2
egjijnmk-1,2
egjjlbni-1,2
egjkgkaj-1,4
egjlaigf-1,3
egjlhnoj-1,2
egjllmkn-1,2
egjmgnda-1,10
egjmmhap-1,3
egjogckh-1,6
egjolajl-1,10
egjpgdce-1,4
egjplllf-1,10
egkaggna-1,22
egkalinf-1,10
egkbcgbk-1,10
egkccpkm-1,10
egkcnbfc-1,10
egkdefao-1,3
egkdfglf-1,10
egkdogjf-1,3
egkepjmk-1,10
egkfmakk-1,6
egkgflpn-1,1
egkheloc-1,1
egkiegpd-1,1
egkilgic-1,1
egkjoobl-1,1
egkjpbcl-1,1
egkmkgok-1,15
egknbclg-1,1
egkncihf-1,3
egkppeda-1,8
eglajlii-1,5
eglbopbn-1,6
eglcbpma-1,15
eglcmjbd-1,4
eglcpieg-1,10
eglecfcd-1,10
eglehifi-1,10
eglgkeeo-1,10
eglhinnd-1,10
egliabba-1,10
egljkhej-1,10
eglkcljh-1,10
eglmbgjc-1,10
eglpgbec-1,10
eglphfnd-1,3
eglphomi-1,2
eglpmldj-1,22
egmagpib-1,2
egmbgjob-1,3
egmcclda-1,12
egmcnkmh-1,5
egmdghai-1,3
egmegbji-1,15
egmgaomj-1,10
egmgfoke-1,10
egmgpbnh-1,4
egmiafhf-1,2
egmidifj-1,10
egmjcjlb-1,5
egmjnola-1,2
egmlfepe-1,4
egmngdie-1,4
egmpbjgi-1,4
egmpifha-1,10
egnaimmg-1,4
egnbndeh-1,4
egnceomd-1,10
egndfeca-1,10
egneccbk-1,10
egnejbjc-1,10
egnepken-1,4
egnfamem-1,12
egnggdhd-1,8
egngokhb-1,8
egnhinba-1,8
egnidfkg-1,13
egnmaead-1,3
egnncmcj-1,13
egnnkgho-1,8
egoadpnm-1,13
egoagjde-1,6
egoakido-1,8
egobgcpk-1,3
egocljhf-1,3
egocomdb-1,13
egodhjcj-1,8
egodmlod-1,5
egoeaofj-1,10
egofpajl-1,10
egogapik-1,4
egoglnli-1,10
egohealc-1,12
egohikcg-1,8
egohlnmd-1,4
egoijlac-1,4
egoinfhn-1,10
egokclon-1,10
egokleno-1,10
egomnoph-1,4
egookmen-1,10
egopkmgd-1,4
egpbgofa-1,4
egpeinck-1,10
egpfcbac-1,10
egpfmijl-1,10
egpgpdfa-1,4
egpilgao-1,2
egpjkkjn-1,6
egpljiml-1,6
egpncijc-1,13
ehadidkg-1,10
ehaedpkc-1,4
ehaflmhj-1,10
ehagamfg-1,10
ehagiffd-1,4
ehagombj-1,10
ehaieblf-1,10
ehaikdcg-1,4
ehakgffj-1,4
ehalfnpm-1,4
ehalhagg-1,5
ehalkfpn-1,4
ehamkoid-1,10
ehaolgmn-1,2
ehapdogb-1,4
ehbafbej-1,10
ehbbdmpk-1,19
ehbbjphp-1,4
ehbclmgb-1,19
ehbdpkpm-1,3
ehbejhcf-1,8
ehbeoodn-1,19
ehbhgnda-1,18
ehbhjnki-1,2
ehbialoc-1,8
ehbidcnj-1,10
ehbiobbo-1,12
ehbjbbhn-1,17
ehbkpedh-1,13
ehbmdpbk-1,6
ehbmfgda-1,10
ehbnkeig-1,5
ehbobnfa-1,13
ehbpofkj-1,10
ehcacdpo-1,12
ehcbhagk-1,6
ehccnilj-1,10
ehcefjhb-1,12
ehceiblj-1,10
ehchnjbf-1,4
ehcifeod-1,6
ehcjgfpn-1,6
ehclcgoa-1,4
ehcleeej-1,10
ehclncja-1,4
ehcnfnhg-1,4
ehcnifem-1,10
ehcnnenk-1,10
ehcoeiab-1,10
ehcpeaja-1,10
ehcpkodl-1,10
ehcpmfam-1,4
ehcpojne-1,3
ehdbhmfl-1,10
ehdcenca-1,20
ehdfjcba-1,10
ehdhnmfd-1,10
ehdibbhb-1,10
ehdiihba-1,4
ehdinbjm-1,10
ehdjbiim-1,4
ehdjejml-1,4
ehdkafbn-1,4
ehdkpplm-1,4
ehdlandn-1,4
ehdlmlml-1,4
ehdolnnh-1,3
ehdoollj-1,4
ehdpaclj-1,10
ehdpamcg-1,10
ehdpbndb-1,4
eheaghmp-1,8
ehebdcod-1,3
ehecbgdh-1,3
eheccplo-1,3
ehechcfm-1,6
ehefcblp-1,3
ehefgjgl-1,12
ehegocbm-1,3
eheigibd-1,5
ehejbnil-1,18
ehekdpoe-1,8
ehelnkna-1,4
ehemefnf-1,8
ehenapfi-1,10
eheoncmj-1,3
ehfadjdk-1,5
ehfaohkn-1,1
ehfclejb-1,6
ehfdclje-1,8
ehfeeccd-1,13
ehfgakhn-1,6
ehfghoib-1,19
ehfgnhdf-1,19
ehfhibeh-1,8
ehfhncnm-1,6
ehfiemdn-1,6
ehfjjcol-1,16
ehfkmjeh-1,13
ehflpfbc-1,1
ehfmdafh-1,8
ehfmgdim-1,1
ehfmikpo-1,5
ehfmmfoc-1,3
ehfnnldg-1,13
ehfodale-1,13
ehgboipk-1,3
ehgfbnja-1,1
ehghjffb-1,12
ehgkchko-1,1
ehgldoba-1,5
ehglibpe-1,8
ehglildc-1,13
ehglldoc-1,3
ehgnkhhn-1,15
ehgojeed-1,16
ehgooboc-1,8
ehgpagfj-1,8
ehgppkkf-1,5
ehhabhfg-1,5
ehhcdmok-1,14
ehhchceh-1,13
ehhgoihj-1,8
ehhhdihf-1,6
ehhhoolp-1,6
ehhiidmh-1,8
ehhlajni-1,5
ehhlibfd-1,12
ehhllabc-1,6
ehhlpfbh-1,6
ehhmaafd-1,3
ehhmlfgi-1,8
ehhpcebh-1,3
ehhpkhfh-1,13
ehiapgao-1,6
ehibihcb-1,6
ehidmdjl-1,1
ehifgnmf-1,16
ehihidda-1,3
ehiieono-1,6
ehiihjmm-1,6
ehijagek-1,3
ehijdagi-1,10
ehijilmh-1,10
ehikcdjj-1,4
ehikiapj-1,10
ehilphgp-1,10
ehincjmc-1,10
ehinkdda-1,4
ehiohbbd-1,10
ehiokpbd-1,10
ehipjcin-1,10
ehipkgpd-1,10
ehjcoenj-1,10
ehjcohkn-1,4
ehjdmffm-1,10
ehjfgdko-1,3
ehjgapnh-1,10
ehjghjen-1,10
ehjhbaoo-1,10
ehjhlnhd-1,3
ehjibomb-1,10
ehjihhmd-1,3
ehjlcpfj-1,3
ehjldpci-1,8
ehjlhcbl-1,10
ehjmeega-1,10
ehjnjlkg-1,10
ehjoiemn-1,10
ehkalgcg-1,10
ehkapnem-1,10
ehkbbfgl-1,4
ehkbjcno-1,10
ehkdpehb-1,10
ehkehagl-1,10
ehkeighl-1,10
ehkekihl-1,4
ehkeojmj-1,10
ehkfajpf-1,10
ehkfjfog-1,4
ehkgdpll-1,10
ehkjimei-1,10
ehkjoocc-1,10
ehkkkdda-1,10
ehkmenoj-1,10
ehknfebk-1,10
ehkpccbc-1,10
ehkpfhjn-1,4
ehlahdnd-1,10
ehlcelgl-1,10
ehlejphl-1,4
ehlekmdm-1,10
ehlfckhi-1,10
ehlfhjkj-1,10
ehlhmlii-1,4
ehljiajj-1,10
ehljogdb-1,10
ehlkcace-1,10
ehlkiddm-1,10
ehlllnoc-1,10
ehlmfoed-1,10
ehlmmcdj-1,4
ehlpmibp-1,6
ehmafbnb-1,22
ehmbajoe-1,4
ehmbkdko-1,1
ehmbljeo-1,6
ehmbljhe-1,1
ehmbphll-1,6
ehmckpna-1,3
ehmclppl-1,13
ehmcpgip-1,15
ehmddaef-1,19
ehmeikcf-1,6
ehmgkkjl-1,1
ehmgmnoj-1,3
ehmhgjdi-1,16
ehmhoomm-1,1
ehmjfgkg-1,3
ehmjieml-1,3
ehmmdimb-1,12
ehmmfegb-1,3
ehmnkgmc-1,6
ehnaaldf-1,5
ehnablao-1,15
ehnadbeg-1,12
ehnalgga-1,15
ehnbicpa-1,15
ehncccha-1,3
ehnddabd-1,3
ehndpfid-1,12
ehnfcnkf-1,12
ehngohfb-1,3
ehnhdgbb-1,3
ehnhkfkg-1,13
ehnihbhj-1,13
ehnikbgk-1,8
ehniohma-1,19
ehnjpiag-1,15
ehnlbkle-1,5
ehnonnic-1,1
ehoakfhc-1,8
ehobnffh-1,5
ehocgfak-1,1
ehoegacc-1,3
ehognnpo-1,1
ehoilejg-1,3
ehoiljhh-1,1
ehoilknj-1,14
ehojcdji-1,1
eholjggh-1,3
eholocma-1,8
ehomjeil-1,13
ehomolnl-1,12
ehonlghl-1,15
ehopjmjk-1,15
ehpapgjd-1,5
ehpcbain-1,3
ehpcnghc-1,12
ehpdjegi-1,6
ehpdmcah-1,6
ehpekhcb-1,3
ehpemhhj-1,3
ehpfnahd-1,1
ehphaijf-1,6
ehphhjkp-1,3
ehphodke-1,3
ehphoiho-1,3
ehphpmml-1,3
ehpipeah-1,13
ehpjddil-1,3
ehpjflib-1,8
ehpjmcni-1,8
ehpjobaj-1,8
ehpkkmgi-1,1
ehplffko-1,8
ehplhdef-1,3
ehpodjcg-1,19
ehppbjpm-1,3
ehppiomj-1,12
ehppoaob-1,20
eiaalnah-1,5
eiaaphap-1,3
eiabfjbj-1,6
eiaceika-1,6
eiaddohk-1,16
eiaeiopi-1,8
eiaigejf-1,19
eiajldic-1,8
eialeeii-1,3
eiamojoi-1,8
eiancomk-1,8
eiaofobk-1,13
eiapdbko-1,12
eiapkoae-1,3
eibapmmb-1,13
eibcbfip-1,8
eibcbllc-1,6
eibccond-1,3
eibcgjio-1,6
eibdhial-1,3
eibdlgmf-1,1
eibdnpmn-1,8
eibhdcol-1,5
eibjmcgh-1,3
eibkbpcf-1,10
eibkieab-1,6
eibkipha-1,6
eibkjkel-1,4
eibmgodf-1,10
eibnkifo-1,4
eibogjoc-1,10
eibohmoj-1,4
eicdkjde-1,4
eicdpmfa-1,10
eicffibi-1,3
eichgkad-1,4
eiciaoad-1,10
eiciphob-1,2
eicjjach-1,2
eicjloge-1,2
eiclccoo-1,12
eiclemll-1,8
eicmmdfc-1,5
eidcgkbc-1,3
eidchgnb-1,2
eidedkmf-1,5
eidelhmn-1,2
eidhcilg-1,2
eidhibko-1,6
eidhonmj-1,3
eidibcno-1,2
eidjccij-1,16
eidjeofg-1,22
eidllolf-1,2
eidmgfik-1,6
eidmlngm-1,21
eidniabl-1,12
eidnmpap-1,2
eidnonjh-1,10
eidoanfk-1,10
eidpkhjh-1,5
eidpphhi-1,3
