Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value
ENSMUSG00000028970,Abcb1b,0.012540958978649602,0.16945166387821597,0.41392637950638467,0.006953599146449651,-1.0075065057768375,0.000001273553904532088,0.01974245476431882,0.8535166779236363,0.004977633051050829,0.004421494845229882,-1.4509119506262502,0.00026251138947734035,0.00753951504690147,-0.5937326365754823,0.5079416481841507,0.01928271380646151,0.7783173829585683,0.08612204881875601,0.07338512324606596,2.801067204455217,0.000000001287106783349842
ENSMUSG00000042476,Abcb4,0.017216723931183155,0.08132874780926169,0.694372710160972,0.01586649970985473,-0.10169638678279291,0.7008978389260961,0.021716700240750703,0.4310404970060242,0.18608251196236705,0.005941383698277654,-1.5457966106235501,0.0000499494668895311,0.007882220276306081,-1.0486462166774233,0.1433840311020945,0.007516990127942622,-1.1197426109963304,0.09268477958491902,0.08834713866516677,2.5321581164993137,0.00000008752351302415537
ENSMUSG00000028973,Abcb8,0.0535080916422383,-0.6026585759147434,0.00017091914282693697,0.0656942239802702,-0.1337256778575866,0.5177832666501044,0.09218207724570403,0.44086212545440695,0.1170769915309849,0.15309425901608467,1.312292881182878,0.000000022750651696185863,0.04249544844617192,-0.7306544156723529,0.27057069872035494,0.07092116772884996,0.02550776802621124,0.8846518943925009,0.052010815504493345,-0.41685538765923225,0.936241104579278
ENSMUSG00000023088,Abcc1,0.08896339542138347,-0.09418125616751549,0.6104471584556017,0.08371211348129166,-0.2096147428836881,0.27404064108621734,0.1058499305440786,0.214476901845015,0.46681488966284873,0.12863786565340687,0.5338847350854121,0.04339884229059998,0.05174848964009645,-0.8536432692378821,0.17449385900292844,0.11896453941613541,0.3823543366963742,0.339697895083941,0.11684621565393025,0.35093775554274576,0.6351106975189792
ENSMUSG00000030834,Abcc6,0.0015173012097625443,-3.804813425111404,0.00000000000000000000000000000000000000000000000000000004561064101038971,0.0023050604905357963,-3.0115422386380253,0.00000000000000000000000000000000017146221705931364,0.0030373007329721263,-2.1758796772799185,0.0000022220509561307597,0.002210747422614941,-2.635487216515372,0.000000006128412724264187,0.2745068887530944,6.284655480573646,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050477644359332874,0.03889225327065965,1.654989089151223,0.000013995452460864544,0.0035623846235954344,-1.675434209489607,0.3170688690796495
ENSMUSG00000040136,Abcc8,0.2785641159800786,1.298145360040027,0.000000000000000002424415662400047,0.18563420483781612,0.06200304396844425,0.770199837474081,0.028095031779992168,-2.781228736055614,0.00000000000002339401356188572,0.02127844394266881,-3.1966903151297497,0.00000000000000000034377611029045973,0.026388302664155143,-2.8012828443313227,0.000001969890006436529,0.01143889802078225,-3.9920964137589485,0.00000000004539861225781075,0.04773595395617882,-1.9166505051177105,0.10524393191036852
ENSMUSG00000030249,Abcc9,0.0020437118335577126,-4.248038301049528,0.00000000000000000000000000000000000000000000000000000000000000000000000005249946470285343,0.0023050604905357963,-3.897253696444672,0.0000000000000000000000000000000000000000000000000000012029504940456086,0.00987122738215941,-1.3496679856796847,0.0009265834401271753,0.006217727126104522,-2.0351781027283797,0.00000033674516810081136,0.23029791415989942,3.8138545968882447,0.0000000000000000000000000000000000000008385419068539417,0.32519152944795254,4.737184918066969,0.000000000000000000000000000000000000000000000000000000000000000000000000000009343570710043978,0.017099446193258084,-0.453366560984807,0.9583671628336705
ENSMUSG00000055782,Abcd2,0.039697554100318,-0.8852406180189942,0.000000036035397922811925,0.0463317158597695,-0.5138508302947891,0.0035991815623607403,0.20775137013529343,2.165449053991853,0.0000000000000000000008085401094142751,0.023489191365283747,-1.4225720068409529,0.000015931222958497646,0.06340046743985327,0.09740452383193388,0.7930033130501281,0.045755592083129,-0.38745739219287145,0.6378260020996629,0.2821408621887584,2.3431273684410296,0.00000014098305635157365
ENSMUSG00000028127,Abcd3,0.4471084115869669,-0.624121256861803,0.000059266546215791515,0.6208680431258167,0.10760535059242082,0.5836094976463393,0.9089122443419088,0.6932142004288898,0.00916995761444252,0.6455382474035628,0.1412267225983017,0.6298175751386572,0.5781437220055808,-0.0322071294986328,1,1.0311349501590856,0.8470021193489745,0.024308514268336075,0.6341044629999874,0.10439750386627122,0.8394471597994629
ENSMUSG00000038762,Abcf1,0.22951503197469345,-0.022175186350297693,0.914151300593295,0.2390731905434043,0.06843878188928842,0.7442585736329982,0.19210927136048697,-0.29109814759260244,0.42794848427108356,0.24981445875548833,0.1209420793619902,0.6857309961336137,0.22550004094823486,-0.03852154978950573,0.9671151679995129,0.2304120887043282,-0.006406084046460148,0.9185026266375242,0.24936692365168042,0.11145367745988821,0.8381967347380356
ENSMUSG00000029802,Abcg2,0.050009009260541006,-2.030936769876401,0.000000000000000000000000000000000007350293872810155,0.024510476549363964,-3.0177082352085702,0.000000000000000000000000000000000000000000000000000000021198468299621177,0.07411013788451988,-0.9938318096548264,0.0036917745468624382,0.07115843266541841,-1.0619518904962857,0.0008240985137154401,2.0085953495404323,4.828977231144455,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007771728962756105,0.6167200161490316,2.3291108622504106,0.000000000000008488825347870226,0.19165629274943438,0.448539084820323,0.539737047362912
ENSMUSG00000024254,Abcg8,0.0004954452929836879,-0.8234589113354644,0.0925050177882996,0.0003457590735803694,-1.3112095413820288,0.012368470172106967,0.00030373007329721264,-0.8036686405029165,0.3916076150958189,0.0006908585695671691,0.12368001302533216,1,0.008224925505710695,4.187943839501967,0.00000000000009565288590189207,0.0009804769732099073,0.8100262426859057,0.6670567359903546,0,-0.10929558306010634,1
ENSMUSG00000038459,Abhd17c,0.2453073506885485,0.5490562379727701,0.00033762289028595774,0.15194190400115123,-0.5479826217184556,0.0012707572679599385,0.19408351683691885,-0.03996862265937828,0.9654045788652802,0.1601410164256698,-0.34187283045219186,0.2811082158666288,0.19122951800777363,-0.059017418344765815,0.9956091157942557,0.15785679268679506,-0.3450171729672835,0.6823402486103401,0.34626378541347624,0.8188581297838045,0.21052666022304606
ENSMUSG00000040997,Abhd4,0.06251900290837913,-2.3596181548650694,0.000000000000000000000000000000000000000000000009695583690218229,0.07967825762285402,-1.82484174161642,0.00000000000000000000000002029847584434519,0.6071564165211281,1.748272892530411,0.000000000000025385364069980146,0.8252996472049402,2.412188793336515,0.00000000000000000000000000000007745280215267613,0.43215129427921606,1.0568655120193333,0.0054419890151577695,0.47683863463775156,1.2140800162589551,0.0005094158675067157,0.2828533391134775,0.39933471650714814,0.5784386847322952
ENSMUSG00000032540,Abhd5,0.04099809799440018,-1.622745309865821,0.00000000000000000000000340268217012659,0.04222102465164733,-1.453847216603401,0.000000000000000020934269465280426,0.11298758726656309,0.33360786277887033,0.24610577103844497,0.40829741461419694,2.767026052111884,0.0000000000000000000000000000000000000000007649821944831828,0.16484121534361848,0.893251070560801,0.019629102114062436,0.18040776307062292,1.0355190510161334,0.0034347844767139766,0.09689686176179582,0.09068942345703057,0.860200216841398
ENSMUSG00000058835,Abi1,0.8280439112297999,0.5060886733629772,0.0009038384710631235,0.565316085303904,-0.38758793355881094,0.02518571396553872,0.7931910864156707,0.23808823669915447,0.4536660615770661,0.39282218265589236,-0.8567639533344076,0.0036979460322254763,0.7213945078967088,0.08320364644680645,0.8781649385171197,0.5098480260691517,-0.4349190360395141,0.45164815031459116,0.778737278717962,0.19417886670610535,0.8718931239127421
ENSMUSG00000035258,Abi3bp,0.017681203893355365,1.1159241655618022,0.000000000245533798677618,0.007376193569714548,-0.9475711946098304,0.0000031475025491911526,0.005922736429295646,-1.0510723946229454,0.010433245351470208,0.0020725757087015073,-2.559506023783947,0.000000005645198707960252,0.0047978732116645715,-1.2602107138970222,0.0751616730713631,0.0401995559016062,1.8932089937928591,0.00000008414966973391317,0.0014249538494381737,-2.516799409653543,0.0948720527795356
ENSMUSG00000038827,Abitram,0.10014187984432793,0.3250347944911902,0.04553995447360468,0.08348160743223808,-0.1147711232505122,0.5855526949576355,0.08064033446040995,-0.13714580836729784,0.8120710031277383,0.08359388691762745,-0.08195687347289704,0.9044151125585033,0.06614210927509016,-0.42120739078326386,0.6140017051426984,0.054253059184281534,-0.7142142768205622,0.24625833090207563,0.07694750786966138,-0.18722843161990754,1
ENSMUSG00000026842,Abl1,0.1330270611661202,-1.6129970053044342,0.000000000000000000000001103170758766059,0.17376314331155676,-1.0308130664742974,0.0000000006042176936587353,0.24981798528695737,-0.2628969221692905,0.4828844488091102,1.3046173227706421,2.7439520101388446,0.000000000000000000000000000000000000000000229627533668503,0.3187158633462894,0.11325335844790207,0.8372073763723941,0.4987359537061061,0.7945782162956982,0.03834753477112544,0.8243358018999836,1.5261884320556187,0.005565677435700359
ENSMUSG00000078453,Abracl,0.02929320294766055,0.8228619842288376,0.0000007159200121406378,0.016519600182173206,-0.5523539506566788,0.004031037296202185,0.010023092418808017,-1.1641334089259967,0.0021088997781673244,0.004836009986970183,-2.23621593206105,0.000000005886413707944433,0.02570289220534592,0.2701966454418656,0.5886436156677138,0.03823860195518638,0.870923277684521,0.027675079050089528,0.042036138558426125,0.9988532207955156,0.16631927008902728
ENSMUSG00000035234,Abraxas1,0.015947145367912457,-0.5695458954702186,0.0021204019931782498,0.021936492334932327,0.14387660697930382,0.5174979795465007,0.029006221999883806,0.5584573277374858,0.07376598494590562,0.019758555089621037,-0.053029592984089824,0.9857071337285638,0.03050076541701049,0.6115411435743825,0.19275419636423652,0.02451192433024768,0.2835134565446218,0.5414177940882494,0.03562384623595435,0.8397532294931374,0.28362508640304157
ENSMUSG00000030965,Abraxas2,0.14869551855672936,0.009425342833106143,0.9648693541010452,0.16089322223939856,0.181223581736786,0.3316587396199528,0.1351598826172596,-0.14221733098008693,0.7990974953545206,0.10418147229072909,-0.5483426649417655,0.0905561007907949,0.13605397607363107,-0.12408267481327862,1,0.14118868414222663,-0.0691380901931602,1,0.22585518513595054,0.6256550735706212,0.36695872322002654
ENSMUSG00000036880,Acaa2,0.03548626910995665,-1.5795867387666216,0.0000000000000000000001579845617168268,0.03872501624100137,-1.3129187133061562,0.00000000000002909597856264808,0.22612703956977478,1.8209307394528307,0.000000000000006895023924700751,0.039240766751415204,-1.0457233456753396,0.0011987936407997506,0.21110642131324114,1.546427788181759,0.00001041704079410321,0.4866434043698506,2.994497142399978,0.0000000000000000000000000055151748936607926,0.09048456943932404,0.23893514552190398,0.7448565335467829
ENSMUSG00000020532,Acaca,0.1803420866460624,-0.7085266591361858,0.000005366492598655351,0.18609521693592326,-0.5816496915778937,0.0005768578108434864,0.4065427031083191,0.7971991801938312,0.0023470958421944314,0.6782849436010466,1.7246727429470212,0.0000000000000048529408129610306,0.20013985397229356,-0.31965506159584,0.7452955906329394,0.22289509857638556,-0.1599052110495327,0.9455044823115601,0.16030730806179455,-0.6349653641509869,0.7804439231831336
ENSMUSG00000042010,Acacb,0.004582868960099113,-3.4387255274601918,0.000000000000000000000000000000000000000000000000000000000000000001406429784500603,0.007299358220030021,-2.5638142736066305,0.000000000000000000000000000000000002413430620879545,0.09567497308862198,1.893561915362854,0.000000000000004873274377762753,0.006355898840017956,-2.392705853758801,0.00000000027754534573446756,0.34853121830449063,4.160570064456014,0.000000000000000000000000000000000000000000000000000000000025632783035908746,0.14707154598148608,2.450771090566772,0.000000000000002466447597536309,0.02066183081685352,-0.5728017919734265,0.8494490273397168
ENSMUSG00000030607,Acan,0.008639327296403059,-0.8996359450392886,0.0000013184928501603423,0.018094724850705998,0.7620594182855553,0.00003316334588178279,0.032650982879450355,1.5307503985676432,0.00000001095864712391836,0.008013959406979161,-0.7412596391530615,0.049849803145044,0.0020562313764276737,-2.496832605586066,0.0008404467624696918,0.0013073026309465428,-3.056135587166202,0.00003865514061277591,0.006412292322471782,-0.8944973628791608,0.6680079072221244
ENSMUSG00000020681,Ace,0.0064098234779764625,-3.575611445777694,0.0000000000000000000000000000000000000000000000000000000000000000000000000004099719924389196,0.030157874751176667,-0.916447227049038,0.00000037512552488262444,0.02384281075383119,-1.0711828591226933,0.0029127997191459813,0.009257504832200066,-2.471660250868217,0.000000000017499850794202468,0.12714364010911114,1.4953647900803584,0.000036298703509092145,0.7206505753092818,5.0803624439165125,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010340990964207821,0.02921155391348256,-0.6992112209670651,0.7671314343734548
ENSMUSG00000015405,Ace2,0.0036539090357546986,-3.546066870485296,0.000000000000000000000000000000000000000000000000000000000001965635695246915,0.0025355665395893757,-3.9204547721721505,0.000000000000000000000000000000000000000000000000000000029808917208659435,0.01321225818842875,-1.0824457828824574,0.007397497037037388,0.006217727126104522,-2.1966505391398687,0.000000044040478353585304,0.25051752269477157,3.7580372750615534,0.0000000000000000000000000000000000000212786422403664,0.35297171035556657,4.656324299835042,0.00000000000000000000000000000000000000000000000000000000000000000000000019415462521680583,0.016386969268538998,-0.6727249222316214,0.8281280994247755
ENSMUSG00000045019,Acer1,0.00043351463136072696,-0.18845572811471278,0.8076889781211245,0.0006146827974762123,0.6031885908954298,0.3492756083274145,0.00030373007329721264,-0.155141011004293,0.8551780529242222,0.00013817171391343382,-0.9278502876147492,0.3651593902704639,0.0010281156882138368,1.544087649727242,0.3074267725174292,0,-0.6424859620115999,0.5883422431985519,0.0014249538494381737,2.1731041476406183,0.40985127030812096
ENSMUSG00000023328,Ache,0.11565551058087965,-1.3520854731364589,0.000000000000000006968925446239649,0.4807972006509248,2.3151041619969206,0.000000000000000000000000000000000000000000000000000003829149948872848,0.0988641388582427,-1.2379669288006934,0.0001983143678507563,0.059275665268863104,-2.006456777904582,0.0000000005539994512650086,0.04900684780485955,-2.214505724088335,0.0001050324050778133,0.02451192433024768,-3.2131815913371815,0.000000016437170892062084,0.09618438483707673,-1.2140433490927922,0.37614953943463486
ENSMUSG00000037872,Ackr1,0.3348590873953501,1.0144593187224311,0.00000000000930283106354615,0.24837026785523203,0.12583743776586243,0.5187109313455422,0.057253118816524576,-2.1253598202011608,0.0000000008486094990121431,0.05333428157058545,-2.2399741372625055,0.000000000009618439673597273,0.0726535086337778,-1.7212027300469188,0.002180523941530185,0.09804769732099072,-1.286484705970444,0.016129147271294192,0.06341044629999873,-1.8900722717068015,0.10899255338737357
ENSMUSG00000044534,Ackr2,0.0016101972021969858,1.6914678198935356,0.00001141352404155816,0.0005762651226339491,-0.8914496318607839,0.05610000001327975,0.00015186503664860632,-1.7594688365923812,0.06359635471525177,0.000829030283480603,-0.001850869058525717,1,0.00034270522940461223,-0.5148060393263272,0.7284961794343034,0,-1.6050112565929382,0.2637982079056895,0,-0.45033250089517374,0.8953366591667722
ENSMUSG00000044337,Ackr3,0.028890653647111304,-1.7746534130216705,0.0000000000000000000000000020618945930636734,0.02105288581356027,-2.164686479099969,0.00000000000000000000000000000029659776834569734,0.12589611538169462,0.9441262416814551,0.000294519479556192,0.017547807667006095,-2.099882952019053,0.0000000012865561039003166,0.5699187964998702,3.469008532932735,0.00000000000000000000000000000000000008677047350530718,0.4765118089800149,3.1351324828968874,0.0000000000000000000000000000038825228362034995,0.03419889238651617,-1.0283048100848013,0.5322640159389216
ENSMUSG00000079355,Ackr4,0.0008050986010984929,-1.0716420631319625,0.0036542596326377312,0.0007683534968452654,-1.0441283024855341,0.011003457328674256,0.001974245476431882,0.6917422752399478,0.32630280686183594,0.0019344039947880734,0.6571122131064069,0.31999262307625304,0.0020562313764276737,0.8348670460439411,0.5305313617799782,0.008824292758889164,3.092719174290167,0.0000000031747678178933393,0.0014249538494381737,0.641090526868421,0.9320430138043476
ENSMUSG00000020917,Acly,0.7322991083607022,-0.49363096973118986,0.001654271452753769,1.1418117139869066,0.5189498488137863,0.0012019910861932783,0.8960037162267772,-0.023909692970670166,1,1.066685631411709,0.2547105301110696,0.36207472950272507,0.696377026150172,-0.39821978272951863,0.5368308617960207,0.6480952792917487,-0.5055193216174455,0.3655065223482833,0.9582814637471718,0.07640439025235042,0.9695614112660488
ENSMUSG00000022126,Acod1,0.0006502719470410904,-0.31398661019857244,0.5462130196756732,0.0008451888465297919,0.27744744289686807,0.6352438370328785,0.0006074601465944253,-0.0416120653738794,1,0.0006908585695671691,0.09768480449238837,1,0.001370820917618449,1.2030507318921764,0.33769768378065596,0.0006536513154732714,0.3452357082099624,1,0.0014249538494381737,1.4999144639077269,0.5918226773699776
ENSMUSG00000043487,Acot6,0.03387607190775967,-1.0089634525195161,0.00000000033375672200363866,0.03630470272593879,-0.7944047419005842,0.000004323290553327818,0.16264745425065735,1.8709917598133012,0.0000000000000012234874405934233,0.1258744313751382,1.4191045203150345,0.0000000014350784812261402,0.02159042945249057,-1.3405916667911173,0.02590564489278673,0.05752131576164789,0.09475831956376624,0.7818063774333114,0.039898707784268864,-0.4264913094650655,0.9361289989989503
ENSMUSG00000020777,Acox1,0.8199619598880036,-0.2014721244367006,0.23093361349810684,0.8487616902901224,-0.10754104424021607,0.6007227397432124,1.3093803459842837,0.6142274598014085,0.02338189199905638,0.9046102109912512,0.020620225507392065,0.9362138790971078,1.094257797488927,0.3056955404695606,0.5418707385218823,1.0049888975401549,0.17778244704591065,0.7232257436037653,0.7153268324179632,-0.3247191944020603,0.8848887116471944
ENSMUSG00000002103,Acp2,0.3145148650522074,-0.3852278395265265,0.015905616100126845,0.4157560771429731,0.24734419114135098,0.1610387852871002,0.4760968898933808,0.3943892520554855,0.1786857032974571,0.30176702318693943,-0.3271819525737527,0.30109365259361914,0.25908515342988686,-0.5358694962113055,0.4609298855413015,0.43860003268256514,0.2497806028403471,0.6055314452774324,0.8293231403730171,1.1902583482238454,0.0654118834191406
ENSMUSG00000001348,Acp5,0.001114751909213298,-1.8713933883991665,0.000000003289233691294751,0.003841767484226327,0.6314099979961263,0.04093915755145058,0.0009111902198916379,-1.5561852382036374,0.028003870067389552,0.0012435454252209043,-1.1717758705008396,0.06709745725053134,0.014393619634993714,2.555314905150497,0.0000007705984085903553,0.01078524670530898,2.079327406922058,0.00009266772079163584,0.004987338473033608,0.9710465252574974,0.5367425538535413
ENSMUSG00000022622,Acr,0.007555540718001241,0.2230529596838844,0.3172367413892909,0.008413470790455655,0.44560798787983824,0.04097949999045456,0.005619006355998433,-0.28834718184679264,0.6061065648327427,0.0027634342782686763,-1.340173402196558,0.001970133689639212,0.00753951504690147,0.19045069511254287,0.7952847442011511,0.0026146052618930857,-1.2719671295114017,0.0935119405268696,0,-3.3083134960227456,0.062351422326012575
ENSMUSG00000018796,Acsl1,0.13287223451206281,-0.7654635329749913,0.0000009225382445988715,0.14206856156668957,-0.5672243278111986,0.0008304969206278243,0.06089787969609113,-1.709420272798964,0.0000004953976683246196,0.5562793202154845,1.8787694551685294,0.000000000000000006010414686265439,0.19225763369598747,0.034557596496386456,0.864258964427492,0.5614864799915402,1.6972187909317094,0.00000015051293532236917,0.18951886197527712,0.015155033124615969,0.9180536201250559
ENSMUSG00000031278,Acsl4,0.8047270171287552,0.8325804175378829,0.00000002096521709857603,0.629665690664695,0.12262512896569833,0.5256673373294284,0.2162558121876154,-1.540361903551307,0.0000019002232158316073,0.19744737918229693,-1.684424166406105,0.000000036827265139071896,0.24640505994191622,-1.3025789993755321,0.020875090958538293,0.22289509857638556,-1.4509314354857454,0.005732568973868143,0.49802137037864175,-0.26025749947019694,1
ENSMUSG00000020333,Acsl6,0.8174537680922737,-0.8315772679418548,0.00000007107735866726573,1.0591752954011984,-0.2533883186828755,0.16444381890574147,4.6731909077509135,2.4052541686990097,0.000000000000000000000000000004408603829399268,0.45665751448389874,-1.4753997318247523,0.0000010051792616606776,1.0558748117956103,-0.18619983868510076,0.8259464087192497,0.9873403120223766,-0.2865996785945092,0.665015330855136,0.6875402323539188,-0.8091837595559879,0.507141896844324
ENSMUSG00000027452,Acss1,0.055675664799041936,-1.8218358872216358,0.000000000000000000000000000005623890668477341,0.03972387578690022,-2.242500124408111,0.0000000000000000000000000000000000007177853734010726,0.8952443910435341,3.64918821481179,0.00000000000000000000000000000000000000000000000000000000000000000000000000000016144219237949663,0.08870624033242451,-0.703567201690058,0.027494970335776744,0.12748634533851574,-0.13204905047968118,0.996484672032393,0.24381194067153025,0.8499800867789569,0.019281470323700187,0.4360358779280812,1.7008863060174386,0.0006746246090026917
ENSMUSG00000027605,Acss2,0.2840759448645221,-0.5869910069805091,0.00017083016608952493,0.3902467410477103,0.12297001006672792,0.5256673373294284,0.62219105514934,0.8469728282616242,0.0010508989796217288,0.5923421375468908,0.773989030405617,0.0016420318116782341,0.20596584287217196,-0.8626380444906294,0.15761753144733354,0.25819226961194225,-0.530298122085465,0.42545864561177504,0.15888235421235639,-1.2241781607625266,0.3685901059865737
ENSMUSG00000068614,Actc1,0.00040254930054924644,0.18593978666678446,0.892916998834171,0.0003841767484226327,0.10640190156064122,1,0.00045559510994581893,0.6619949318458964,0.8264244057964705,0.0005526868556537353,0.8871178185527295,0.45403391099765517,0,-0.24018365921732077,0.7910661528242766,0,-0.3112800535362279,0.7805140865583504,0,0.8433987021615366,1
