Barcode,Cluster
egpeinck-1,1
egpfcbac-1,1
egpfmijl-1,1
egpgpdfa-1,1
egpilgao-1,1
egpjkkjn-1,6
egpljiml-1,6
egpncijc-1,3
ehadidkg-1,1
ehaedpkc-1,1
ehaflmhj-1,1
ehagamfg-1,1
ehagiffd-1,1
ehagombj-1,1
ehaieblf-1,1
ehaikdcg-1,1
ehakgffj-1,1
ehalfnpm-1,1
ehalhagg-1,2
ehalkfpn-1,1
ehamkoid-1,1
ehaolgmn-1,2
ehapdogb-1,1
ehbafbej-1,1
ehbbdmpk-1,5
ehbbjphp-1,1
ehbclmgb-1,5
ehbdpkpm-1,4
ehbejhcf-1,5
ehbeoodn-1,5
ehbhgnda-1,2
ehbhjnki-1,1
ehbialoc-1,5
ehbidcnj-1,1
ehbiobbo-1,8
ehbjbbhn-1,1
ehbkpedh-1,3
ehbmdpbk-1,6
ehbmfgda-1,1
ehbnkeig-1,2
ehbobnfa-1,2
ehbpofkj-1,1
ehcacdpo-1,2
ehcbhagk-1,6
ehccnilj-1,1
ehcefjhb-1,8
ehceiblj-1,1
ehchnjbf-1,1
ehcifeod-1,6
ehcjgfpn-1,6
ehclcgoa-1,1
ehcleeej-1,1
ehclncja-1,1
ehcnfnhg-1,1
ehcnifem-1,1
ehcnnenk-1,1
ehcoeiab-1,1
ehcpeaja-1,1
ehcpkodl-1,1
ehcpmfam-1,1
ehcpojne-1,4
ehdbhmfl-1,1
ehdcenca-1,5
ehdfjcba-1,1
ehdhnmfd-1,1
ehdibbhb-1,1
ehdiihba-1,1
ehdinbjm-1,1
ehdjbiim-1,1
ehdjejml-1,1
ehdkafbn-1,1
ehdkpplm-1,1
ehdlandn-1,1
ehdlmlml-1,1
ehdolnnh-1,4
ehdoollj-1,1
ehdpaclj-1,1
ehdpamcg-1,1
ehdpbndb-1,1
eheaghmp-1,4
ehebdcod-1,4
ehecbgdh-1,4
eheccplo-1,4
ehechcfm-1,6
ehefcblp-1,4
ehefgjgl-1,8
ehegocbm-1,4
eheigibd-1,2
ehejbnil-1,2
ehekdpoe-1,5
ehelnkna-1,1
ehemefnf-1,4
ehenapfi-1,1
eheoncmj-1,4
ehfadjdk-1,2
ehfaohkn-1,3
ehfclejb-1,5
ehfdclje-1,4
ehfeeccd-1,4
ehfgakhn-1,5
ehfghoib-1,5
ehfgnhdf-1,2
ehfhibeh-1,5
ehfhncnm-1,6
ehfiemdn-1,6
ehfjjcol-1,9
ehfkmjeh-1,5
ehflpfbc-1,3
ehfmdafh-1,4
ehfmgdim-1,3
ehfmikpo-1,2
ehfmmfoc-1,4
ehfnnldg-1,4
ehfodale-1,4
ehgboipk-1,4
ehgfbnja-1,3
ehghjffb-1,8
ehgkchko-1,3
ehgldoba-1,2
ehglibpe-1,4
ehglildc-1,4
ehglldoc-1,4
ehgnkhhn-1,3
ehgojeed-1,9
ehgooboc-1,4
ehgpagfj-1,4
ehgppkkf-1,2
ehhabhfg-1,2
ehhcdmok-1,10
ehhchceh-1,2
ehhgoihj-1,4
ehhhdihf-1,6
ehhhoolp-1,6
ehhiidmh-1,4
ehhlajni-1,2
ehhlibfd-1,8
ehhllabc-1,6
ehhlpfbh-1,6
ehhmaafd-1,4
ehhmlfgi-1,5
ehhpcebh-1,4
ehhpkhfh-1,4
ehiapgao-1,6
ehibihcb-1,6
ehidmdjl-1,3
ehifgnmf-1,9
ehihidda-1,4
ehiieono-1,6
ehiihjmm-1,6
ehijagek-1,4
ehijdagi-1,1
ehijilmh-1,1
ehikcdjj-1,1
ehikiapj-1,1
ehilphgp-1,1
ehincjmc-1,1
ehinkdda-1,1
ehiohbbd-1,1
ehiokpbd-1,1
ehipjcin-1,1
ehipkgpd-1,1
ehjcoenj-1,1
ehjcohkn-1,1
ehjdmffm-1,1
ehjfgdko-1,1
ehjgapnh-1,1
ehjghjen-1,1
ehjhbaoo-1,1
ehjhlnhd-1,4
ehjibomb-1,1
ehjihhmd-1,4
ehjlcpfj-1,4
ehjldpci-1,5
ehjlhcbl-1,1
ehjmeega-1,1
ehjnjlkg-1,1
ehjoiemn-1,1
ehkalgcg-1,1
ehkapnem-1,1
ehkbbfgl-1,1
ehkbjcno-1,1
ehkdpehb-1,1
ehkehagl-1,1
ehkeighl-1,1
ehkekihl-1,1
ehkeojmj-1,1
ehkfajpf-1,1
ehkfjfog-1,1
ehkgdpll-1,1
ehkjimei-1,1
ehkjoocc-1,1
ehkkkdda-1,1
ehkmenoj-1,1
ehknfebk-1,1
ehkpccbc-1,1
ehkpfhjn-1,1
ehlahdnd-1,1
ehlcelgl-1,1
ehlejphl-1,1
ehlekmdm-1,1
ehlfckhi-1,1
ehlfhjkj-1,1
ehlhmlii-1,1
ehljiajj-1,1
ehljogdb-1,1
ehlkcace-1,1
ehlkiddm-1,1
ehlllnoc-1,1
ehlmfoed-1,1
ehlmmcdj-1,5
ehlpmibp-1,6
ehmafbnb-1,3
ehmbajoe-1,1
ehmbkdko-1,3
ehmbljeo-1,6
ehmbljhe-1,3
ehmbphll-1,6
ehmckpna-1,4
ehmclppl-1,4
ehmcpgip-1,3
ehmddaef-1,5
ehmeikcf-1,6
ehmgkkjl-1,3
ehmgmnoj-1,4
ehmhgjdi-1,9
ehmhoomm-1,3
ehmjfgkg-1,4
ehmjieml-1,4
ehmmdimb-1,8
ehmmfegb-1,4
ehmnkgmc-1,6
ehnaaldf-1,2
ehnablao-1,3
ehnadbeg-1,8
ehnalgga-1,3
ehnbicpa-1,5
ehncccha-1,4
ehnddabd-1,4
ehndpfid-1,8
ehnfcnkf-1,8
ehngohfb-1,4
ehnhdgbb-1,4
ehnhkfkg-1,5
ehnihbhj-1,4
ehnikbgk-1,4
ehniohma-1,5
ehnjpiag-1,5
ehnlbkle-1,2
ehnonnic-1,3
ehoakfhc-1,4
ehobnffh-1,2
ehocgfak-1,3
ehoegacc-1,4
ehognnpo-1,3
ehoilejg-1,4
ehoiljhh-1,3
ehoilknj-1,10
ehojcdji-1,3
eholjggh-1,4
eholocma-1,5
ehomjeil-1,5
ehomolnl-1,8
ehonlghl-1,3
ehopjmjk-1,5
ehpapgjd-1,2
ehpcbain-1,4
ehpcnghc-1,8
ehpdjegi-1,5
ehpdmcah-1,5
ehpekhcb-1,4
ehpemhhj-1,4
ehpfnahd-1,3
ehphaijf-1,6
ehphhjkp-1,4
ehphodke-1,4
ehphoiho-1,4
ehphpmml-1,4
ehpipeah-1,4
ehpjddil-1,4
ehpjflib-1,4
ehpjmcni-1,5
ehpjobaj-1,5
ehpkkmgi-1,3
ehplffko-1,4
ehplhdef-1,4
ehpodjcg-1,5
ehppbjpm-1,4
ehppiomj-1,8
ehppoaob-1,5
eiaalnah-1,2
eiaaphap-1,4
eiabfjbj-1,6
eiaceika-1,6
eiaddohk-1,9
eiaeiopi-1,5
eiaigejf-1,5
eiajldic-1,5
eialeeii-1,4
eiamojoi-1,5
eiancomk-1,4
eiaofobk-1,4
eiapdbko-1,8
eiapkoae-1,4
eibapmmb-1,2
eibcbfip-1,4
eibcbllc-1,6
eibccond-1,4
eibcgjio-1,6
eibdhial-1,4
eibdlgmf-1,3
eibdnpmn-1,4
eibhdcol-1,2
eibjmcgh-1,4
eibkbpcf-1,1
eibkieab-1,6
eibkipha-1,6
eibkjkel-1,1
eibmgodf-1,1
eibnkifo-1,1
eibogjoc-1,1
eibohmoj-1,1
eicdkjde-1,1
eicdpmfa-1,1
eicffibi-1,4
eichgkad-1,1
eiciaoad-1,1
eiciphob-1,1
eicjjach-1,1
eicjloge-1,2
eiclccoo-1,1
eiclemll-1,4
eicmmdfc-1,2
eidcgkbc-1,4
eidchgnb-1,1
eidedkmf-1,2
eidelhmn-1,1
eidhcilg-1,1
eidhibko-1,1
eidhonmj-1,4
eidibcno-1,1
eidjccij-1,9
eidjeofg-1,3
eidllolf-1,1
eidmgfik-1,6
eidmlngm-1,9
eidniabl-1,8
eidnmpap-1,1
eidnonjh-1,1
eidoanfk-1,1
eidpkhjh-1,2
eidpphhi-1,4
eieahjmf-1,1
eiebibak-1,6
eieejiik-1,5
eieelimm-1,4
eiefageb-1,1
eiegallf-1,5
eiehbmfp-1,1
eiehhgoc-1,1
eiehhpip-1,1
eieicnfe-1,3
eiekhbhh-1,3
eielnjag-1,4
eieojpdn-1,6
eifafeln-1,1
eifapmig-1,9
eifcghjp-1,5
eifcoeko-1,4
eifimpgb-1,5
eifjaoio-1,5
eifjcphh-1,4
eifjfael-1,3
eifkenif-1,2
eifldoha-1,1
eifnlkkc-1,1
eifnmebo-1,5
eifpckac-1,2
eifpnhpa-1,1
eifpoajk-1,1
eigadimm-1,2
eigbcgem-1,6
eigbldek-1,1
eigcoojc-1,4
eigeogkc-1,5
eiggbfah-1,5
eiggnklg-1,1
eiggoidg-1,1
eigjdooe-1,4
eigjpopl-1,4
eigkainl-1,5
eiglabci-1,4
eigmgfai-1,1
eigmnbah-1,3
eignijnd-1,4
eignnimm-1,2
eigocfeg-1,2
eigoffnb-1,1
eihaamad-1,1
eihajpia-1,1
eihalnao-1,8
eiheednk-1,5
eihehdjp-1,4
eihffhnj-1,3
eihfnjia-1,5
eihglakj-1,4
eihglehp-1,1
eihgmlak-1,1
eihhchab-1,1
eihhimgi-1,1
eihhjipg-1,1
eihiadpb-1,1
eihiepag-1,1
eihihcpe-1,2
eihipmga-1,4
eihjdkgh-1,4
eihjpkam-1,6
eihkfebd-1,8
eihkfoha-1,1
eihkjach-1,1
eihlippo-1,2
eihmhcoa-1,4
eihncbjk-1,2
eihngmcm-1,1
eihoappn-1,1
eihobnhg-1,1
eihodcib-1,2
eihonhob-1,6
eihpobmh-1,4
eiiamcmk-1,1
eiibficn-1,2
eiibhcog-1,5
eiiblbik-1,2
eiiboeck-1,2
eiicagcl-1,2
eiicidpm-1,1
eiidheab-1,2
eiidiphk-1,4
eiidnbed-1,4
eiidobjh-1,1
eiiebgfi-1,1
eiifmghd-1,1
eiihjook-1,1
eiikdljh-1,1
eiikloja-1,1
eiimiggp-1,1
eiinljkh-1,1
eiinmiik-1,4
eiinmlce-1,1
eiioeacp-1,6
eiiolcdk-1,1
eiipacea-1,2
eijbdlcg-1,1
eijbgacn-1,2
eijbocep-1,1
eijddnmo-1,1
eijdkkgm-1,1
eijedplh-1,3
eijfaglh-1,1
eijfjffj-1,1
eijhjnom-1,1
eijigfpc-1,1
eijihdei-1,1
eijimphc-1,5
eijlfbjj-1,2
eijlicka-1,3
eijmabae-1,2
eijnddik-1,2
eijnlklm-1,2
eijnogfp-1,3
eijonbai-1,3
eijpbimh-1,4
eikcnljp-1,5
eikdngnd-1,2
eikhcpfn-1,2
eikiaceb-1,3
eikjaheg-1,1
eikjkffe-1,2
eikjnnle-1,4
eikkalog-1,3
eiklehia-1,3
eiklfdbp-1,3
eiklhlae-1,3
eikmlkbb-1,3
eikocjib-1,2
eikodbig-1,6
eikodmpi-1,2
eikppdik-1,2
eilbdago-1,2
eilbeojn-1,2
eilbokeb-1,1
eilbpnni-1,5
eildklni-1,4
eilehmop-1,2
eilfhflf-1,2
eilgchba-1,2
eilghenj-1,2
eilgjfmi-1,1
eilgpmlo-1,2
eiliemfa-1,2
eiliiigj-1,1
eilinopn-1,1
eiljkggb-1,3
eilklihi-1,1
eilldgjk-1,1
eilllnni-1,2
eilmmfkd-1,2
eilmndmf-1,1
eilnbemm-1,1
eiloghpn-1,1
eimbmkcf-1,1
eimckdfn-1,6
eimdbckc-1,2
eimdoglc-1,2
eimfljli-1,2
eimgkmif-1,9
eimhfffd-1,2
eimhnnki-1,1
eimiodnb-1,4
eimjcipc-1,2
eimlaeag-1,6
eimlegdk-1,6
eimmcdpg-1,3
eimnlfkg-1,5
eimnnaaa-1,6
eimphkmf-1,3
eimppabl-1,3
einamajo-1,3
einbieoo-1,6
eincbffe-1,3
eindeoen-1,3
einfjkdj-1,3
einhelnf-1,3
einhlfhe-1,8
einhmfhi-1,3
einkflfk-1,4
einkjdgg-1,3
einknigd-1,3
einmmfbp-1,3
einmobdp-1,3
einndgap-1,3
einpnamm-1,4
einppgca-1,3
eiochhja-1,2
eiodghln-1,3
eiodolek-1,9
eiohnlje-1,9
eiohpkde-1,3
eiojfalp-1,3
eiojobpf-1,4
eiokdihl-1,3
eiokkdnk-1,1
eiolcadk-1,1
eioldpmh-1,1
eiolebko-1,6
eionfnmk-1,1
eionidko-1,2
eipaoagn-1,1
eipcccgg-1,1
eipekeeg-1,1
eipfdfcl-1,1
eipgkibk-1,1
eiphdemm-1,1
eipjajch-1,1
eipkdfla-1,1
eipkimpm-1,6
eiplchco-1,2
eiplofmp-1,2
eipmaoil-1,4
eipmkhii-1,3
eipnfbca-1,4
eipnmloa-1,3
eipolfok-1,3
ejaajcpl-1,5
ejabcnai-1,3
ejabikgm-1,3
ejaepbop-1,3
ejagamin-1,3
ejagilcg-1,3
ejahakjo-1,4
ejahkbak-1,3
ejakmhpm-1,3
ejakpldb-1,5
ejalckde-1,3
ejalkpgi-1,3
ejamdpob-1,4
ejammhnc-1,5
ejanfnao-1,3
ejaohlab-1,3
ejapgkjn-1,3
ejbaoolg-1,3
ejbbpded-1,4
ejbcbgfd-1,6
ejbehfeo-1,3
ejbfjecc-1,8
ejbgemei-1,3
ejbigegp-1,3
ejbimlnb-1,3
ejblddpp-1,4
ejblfidm-1,3
ejblkoka-1,4
ejbmibde-1,3
ejcbndgc-1,3
ejcdofpe-1,3
ejcjbpfc-1,3
ejcjhflb-1,3
ejcklhlg-1,3
ejclmjkf-1,3
ejcnbkbh-1,3
ejcnnfof-1,3
ejcoannb-1,3
ejcpkpdj-1,3
ejdakghl-1,3
ejdankcd-1,3
ejdbcngf-1,3
ejdbdmpl-1,3
ejdbejoa-1,3
ejdbepcf-1,4
ejdcifme-1,5
ejdcipdb-1,3
ejddaodi-1,3
ejddoglg-1,3
ejdehgbg-1,3
ejdghnab-1,4
ejdgiaop-1,4
ejdgkcdo-1,3
ejdjeilc-1,3
ejdkfgfm-1,3
ejdnkhfj-1,3
ejdnkijp-1,5
ejdnpaeg-1,3
ejecjhke-1,5
ejedofml-1,8
ejeeemoh-1,3
ejeegmlb-1,3
ejeemfeo-1,3
ejefknma-1,9
ejehgehi-1,3
ejeicbec-1,2
ejeimjbd-1,3
ejeknago-1,3
ejeljlef-1,3
ejemaidf-1,3
ejemoaad-1,3
ejenpgkh-1,3
ejeoeanc-1,6
ejeonhkl-1,3
ejepaphk-1,3
ejfapgmp-1,3
ejfbaljd-1,3
ejfbjckg-1,1
ejfcgnjd-1,1
ejfchfnh-1,3
ejfcmhmp-1,1
ejfecmkd-1,3
ejfeeiom-1,1
ejfeopei-1,3
ejfidbji-1,1
ejfjkfij-1,1
ejfmbdbl-1,1
ejfmemil-1,6
ejfnadkn-1,1
ejfoijkj-1,8
ejfpnlne-1,6
ejgamfhg-1,5
ejgcfkhn-1,1
ejgcmkch-1,2
ejgdfanm-1,1
ejgdgkkd-1,6
ejgebkfb-1,1
ejgfjcfi-1,1
ejgfokfk-1,1
ejggflpi-1,9
ejgibplc-1,2
ejgkjlca-1,6
ejgllcok-1,2
ejglpgmh-1,3
ejgmjcbk-1,1
ejgmjpgf-1,1
ejgpbmap-1,3
ejhcappe-1,4
ejhccoko-1,4
ejhdemnm-1,6
ejheeekj-1,4
ejhfipea-1,4
ejhgmlfa-1,3
ejhhdgdb-1,4
ejhhkccb-1,1
ejhifnml-1,8
ejhjdjmi-1,1
ejhjfhbj-1,4
ejhkdjnb-1,1
ejhkeboa-1,2
ejhngfhd-1,2
ejiakmnb-1,1
ejiamkhl-1,1
ejibapfp-1,1
ejibpmgj-1,1
ejiclcmm-1,5
ejideclf-1,1
ejihhcll-1,2
ejijdjdo-1,1
ejijhojf-1,5
ejikddbn-1,3
ejimekob-1,5
ejinclan-1,3
ejindaff-1,2
ejiolkfg-1,3
ejipboel-1,3
ejippncm-1,3
ejjcpimf-1,3
ejjdodpb-1,3
ejjedmbn-1,3
ejjepmha-1,4
ejjfbbgo-1,3
ejjfhjaj-1,3
ejjfjkmf-1,3
ejjfopeo-1,2
ejjgbdne-1,3
ejjggcek-1,3
ejjhamig-1,4
ejjhcocf-1,3
ejjhhjnb-1,3
ejjjalgd-1,3
ejjjbhhf-1,5
ejjjojde-1,3
ejjkcifn-1,4
ejjkcjgh-1,3
ejjkmjio-1,3
ejjkoimn-1,3
ejjlcfeg-1,2
ejjleppg-1,3
ejjlhjef-1,3
ejjnpnbf-1,4
ejjooapg-1,1
ejkaclmd-1,6
ejkajlmc-1,1
ejkbojol-1,1
ejkhhnpc-1,1
ejkincei-1,3
ejkingmb-1,3
ejklgoki-1,4
ejknaacb-1,3
ejknpbfb-1,3
ejkobhhj-1,3
ejkoofch-1,1
ejlagdfc-1,4
ejlakfkn-1,1
ejlbkcdc-1,1
ejlcjggb-1,2
ejlcmhnf-1,1
ejlcolma-1,1
ejldihed-1,1
ejleieif-1,2
ejlgacmk-1,1
ejlgjejn-1,1
ejlibfpe-1,2
ejljelde-1,1
ejlkdclc-1,2
ejllaakd-1,1
ejllhial-1,1
ejlmhdei-1,2
ejlniijj-1,4
ejlojibf-1,1
ejlokogn-1,3
ejlpbjlp-1,1
ejlpocim-1,1
ejmaknpb-1,1
ejmdhakh-1,1
ejmdjpmj-1,1
ejmegjcg-1,5
ejmeiind-1,4
ejmeppnl-1,1
ejmfhgan-1,1
ejmgadfn-1,2
ejmgnfnk-1,2
ejmhhege-1,2
ejmhmkap-1,1
ejmimnkl-1,4
ejmjbfda-1,3
ejmjkfpi-1,6
ejmkokba-1,2
ejmlkocc-1,5
ejmmhipk-1,4
ejmmmejc-1,1
ejmnnepk-1,2
ejmpcflb-1,6
ejmpifcb-1,2
ejnacnbp-1,3
ejncaiak-1,1
ejncapff-1,1
ejndcblj-1,1
ejndklec-1,3
ejnfpnki-1,1
ejngkabo-1,5
ejnhdkgp-1,5
ejnhjaon-1,3
ejnibobf-1,1
ejnilpna-1,6
ejnkdajp-1,1
ejnkkbhm-1,1
ejnllmci-1,5
ejnmkeje-1,1
ejnmllbk-1,2
ejnmmiii-1,1
ejnnfgpm-1,1
ejnnofkf-1,1
ejnnonbj-1,1
ejnnopef-1,1
ejnoepoo-1,1
ejnomlaj-1,1
ejnpmgdc-1,6
ejnpohal-1,1
ejoankfb-1,1
ejobakba-1,4
ejobjapk-1,1
ejoccoed-1,1
ejodbecj-1,1
ejodcdpd-1,4
ejofiiei-1,2
ejofjdaf-1,5
ejofjjim-1,4
ejogaggo-1,1
ejolfcfj-1,1
ejonkbpb-1,4
ejonmbof-1,1
ejonooia-1,1
ejookinm-1,4
ejpaeomn-1,1
ejpbaldp-1,1
ejpbldmj-1,4
ejpcchhh-1,1
ejpebgpc-1,1
ejpeieom-1,1
ejpenlao-1,1
ejphjjab-1,1
ejphjjmf-1,1
ejphoikf-1,3
ejpjdnch-1,5
ejpoamhp-1,8
ejppfjck-1,1
ekaabdjd-1,5
ekaaidod-1,3
ekachlmi-1,4
ekaciknp-1,4
ekadlmoe-1,2
ekaepepf-1,1
ekafddhp-1,1
ekafjeoc-1,1
ekahjoom-1,1
ekajbnmk-1,1
ekajgjgc-1,4
ekalahai-1,1
ekalbkbk-1,1
ekalnbom-1,2
ekamfihh-1,1
ekanadag-1,1
ekanonbl-1,1
ekaodfaf-1,1
ekaoopek-1,1
ekaphchm-1,1
ekbbiibm-1,3
ekbdmnob-1,1
ekbdnogj-1,1
ekbfcnak-1,1
ekbfpefe-1,1
ekbgdflc-1,1
ekbibbfp-1,1
ekbikagk-1,1
ekbjapeo-1,1
ekblhmgh-1,1
ekbmcael-1,3
ekbnpphh-1,1
ekbojmcm-1,1
ekbopifl-1,1
ekbpkkha-1,2
ekbplaln-1,2
ekcacooj-1,2
ekcbgpan-1,1
ekcbikep-1,1
ekcdlhpp-1,3
ekcdmdpe-1,2
ekceffpk-1,2
ekcglmac-1,1
ekcjkfhe-1,1
ekcjmhfp-1,1
ekcljllf-1,1
ekcniedf-1,1
ekcnohen-1,1
ekcpfjki-1,5
ekcpnmcb-1,1
ekdaamgh-1,10
ekdaliei-1,1
ekdefmkf-1,1
ekdggfoe-1,6
ekdghlmg-1,6
ekdjfbal-1,10
ekdkengh-1,1
ekdkhgpb-1,1
ekdkplcf-1,1
ekdlkpnl-1,1
ekdmgiij-1,9
ekdmhfin-1,1
ekdolbnh-1,1
ekdpnkal-1,3
ekealfag-1,5
ekebccmf-1,5
ekebhihm-1,1
ekefacgf-1,1
ekeffbbn-1,1
ekefpmkf-1,1
ekegihad-1,1
ekeilkkj-1,1
ekeipafm-1,1
ekejblem-1,1
ekejkbjd-1,1
ekelbmla-1,2
ekendgll-1,1
ekepdbpe-1,1
ekepkado-1,1
ekepocnd-1,1
ekfappbd-1,1
ekfdjkjg-1,4
ekfdjmfm-1,1
ekfejanp-1,1
ekfennpm-1,1
ekfhcgpm-1,3
ekfhmkjf-1,1
ekfiahjh-1,1
ekfmapia-1,1
ekfnfbhm-1,6
ekfnkgdm-1,6
ekfpbljm-1,9
ekfpgjio-1,4
ekgbbgba-1,8
ekgbnkii-1,4
ekgcehdj-1,4
ekgfhhkh-1,6
ekgflgie-1,4
ekggiajg-1,9
ekghloln-1,2
ekghnlha-1,9
ekgilemh-1,3
ekgilofi-1,8
ekgjigkb-1,2
ekgkeafo-1,8
ekgldkil-1,6
ekglgack-1,4
ekglkjbd-1,3
ekgmafoh-1,3
ekgnkgld-1,3
ekgoejfa-1,2
ekgpnmnk-1,3
ekhdffmg-1,3
ekhdfmgo-1,2
ekhejemb-1,4
ekhfkkme-1,6
ekhfodpf-1,1
ekhfpbac-1,2
ekhipjjg-1,8
ekhjhgoe-1,6
ekhkapjd-1,9
ekhkfeej-1,1
ekhlejag-1,3
ekhlhbbi-1,1
ekhlibco-1,8
ekhmeafo-1,4
ekhnabjn-1,5
ekhopjcj-1,3
ekhpclkm-1,2
ekiabpce-1,3
ekibcoon-1,3
ekicecah-1,2
ekicgplk-1,1
ekichbnm-1,1
ekidcbnb-1,3
ekiedoaj-1,2
ekifkked-1,3
ekihepjg-1,3
ekihjbfm-1,3
ekijmcpb-1,2
ekimekdj-1,2
ekincogl-1,3
ekiobmpj-1,3
ekiomlkd-1,2
ekipibjd-1,1
ekjacbhp-1,9
ekjamkgb-1,3
ekjbbppd-1,10
ekjckgci-1,1
ekjdgdpp-1,2
ekjenpdp-1,1
ekjhmgdm-1,6
ekjjcljk-1,1
ekjjdajo-1,1
ekjjjafm-1,1
ekjjpefn-1,1
ekjkejmf-1,4
ekjlicfa-1,1
ekjlmojn-1,6
ekjnaiei-1,6
ekjnapln-1,3
ekjnijdf-1,3
ekjoohng-1,3
ekkaiimh-1,3
ekkbmhnj-1,3
ekkdfaab-1,3
ekkefifg-1,3
ekkgflmm-1,5
ekkiniid-1,3
ekkjbllk-1,3
ekkpoifb-1,3
eklagkaj-1,4
eklaojdb-1,6
eklaopfc-1,1
eklcedee-1,1
eklcnali-1,1
eklcnekn-1,1
ekleblab-1,4
eklehhal-1,1
eklhifdi-1,8
eklhljhk-1,3
eklilojd-1,3
eklinlfd-1,3
ekljahkk-1,4
ekljnnam-1,1
ekljpoij-1,1
eklkiing-1,1
eklkphip-1,4
ekllghgk-1,4
eklmnfmf-1,1
ekloapjo-1,3
eklobdef-1,6
eklopjih-1,3
eklpklbb-1,1
ekmaomkj-1,1
ekmdhbmo-1,1
ekmdpldm-1,5
ekmfoajh-1,1
ekmgbkfn-1,1
ekmgcomi-1,3
ekmgeooo-1,1
ekmgplde-1,2
ekmheoho-1,5
ekmjiloi-1,8
ekmjniin-1,1
ekmkpcjl-1,1
ekmlclak-1,3
ekmlcoob-1,4
ekmlppao-1,1
ekmmljkn-1,3
ekmnbdel-1,8
ekmnklpg-1,1
ekmphhoh-1,1
ekmplkao-1,4
eknahgoe-1,1
ekncjhhk-1,3
ekndikdo-1,2
ekndpadd-1,1
eknedjja-1,9
ekngobbf-1,1
eknhnnfl-1,1
ekniadal-1,3
eknipebb-1,1
eknjbmal-1,1
eknjkoch-1,1
eknkjhhn-1,4
eknmeega-1,8
eknmjngm-1,3
eknmklmo-1,3
eknnafje-1,3
eknngbob-1,3
eknnjjaf-1,3
eknogcdn-1,3
eknpdhkk-1,3
ekoaecad-1,3
ekoapmmj-1,4
ekobdacl-1,3
ekobgihi-1,5
ekobkojo-1,3
ekoccplb-1,3
ekocenda-1,3
ekockpmg-1,8
ekocpdnm-1,6
ekodbclg-1,4
ekogdijo-1,3
ekogfomj-1,3
ekoiemjb-1,3
ekoinoco-1,3
ekokbfip-1,4
ekokbhdb-1,3
ekokfmki-1,3
ekokilea-1,3
ekolnlij-1,4
ekomfaij-1,5
ekonemfp-1,8
ekoocibe-1,5
ekoohffp-1,5
ekoolgai-1,5
ekopjbea-1,4
ekopmnhj-1,4
ekpaajfa-1,3
ekpaifag-1,3
ekpapigg-1,4
ekpbafdi-1,3
ekpbcfob-1,3
ekpbiphp-1,3
ekpcpdfn-1,4
ekpdmilo-1,4
ekpecffm-1,8
ekpehobh-1,3
ekpflplp-1,3
ekpfomff-1,3
ekpigaid-1,3
ekpinhjh-1,3
ekpklibh-1,4
ekplakmd-1,4
ekpliecb-1,3
ekpmaghi-1,3
ekpmpcdf-1,3
ekpnkfdm-1,3
ekpnlkmd-1,3
elacklif-1,3
elacndlf-1,4
eladbmaa-1,6
eladcmna-1,3
eladlmmd-1,3
elaeadek-1,3
elaeondh-1,3
elafhofi-1,3
elagcaol-1,2
elagkklb-1,3
elahlkko-1,2
elaiblhf-1,3
elailopk-1,8
elaimomn-1,5
elajalpd-1,6
elajendh-1,3
elajibja-1,3
elalfnhc-1,3
elanhajj-1,3
elaofndi-1,3
elapbbff-1,3
elbbcdfc-1,3
elbcinlo-1,3
elbdhida-1,3
elbeafib-1,3
elbelake-1,5
elbgehdk-1,3
elbhcacg-1,3
elbhefjg-1,3
elbihobi-1,3
elbjkhnf-1,3
elbjmgif-1,3
elblgafo-1,2
elbomnic-1,8
elbplbcj-1,2
elcbnbmn-1,1
elcchabl-1,3
elcdbmig-1,4
elcddhdk-1,1
elcefjic-1,1
elcfamma-1,5
elcjlhbi-1,1
elcldijb-1,1
elclkcbj-1,3
elcnjjcp-1,4
elcoaddd-1,1
elcpjmjo-1,1
elcponbi-1,1
eldadgen-1,6
eldcgcog-1,3
eldcpmhm-1,3
eldejnle-1,6
eldgiaec-1,3
eldhhieb-1,3
eldimfbe-1,3
eldkaifj-1,3
eldkolol-1,3
eldmedcl-1,4
eldneoml-1,5
eldngiap-1,3
eldoignl-1,3
eldpplib-1,3
elebjfnf-1,3
elechmcg-1,3
eleciaca-1,3
eleddjek-1,3
eledldpe-1,3
eleegogl-1,3
eleffdka-1,5
eleggipe-1,3
elegncaf-1,4
elehcino-1,5
elejejon-1,3
elejfelf-1,3
elejhdpi-1,3
elekiana-1,3
elelgogj-1,3
elelgpjj-1,3
eleljnjp-1,8
eleocmmc-1,3
elepaeif-1,3
elepcahi-1,4
elfadenl-1,3
elfelknj-1,4
elfgdhka-1,3
elfhcacd-1,4
elfhfieb-1,4
elfhhcac-1,3
elfmgpil-1,3
elfmpneo-1,4
elfnlfhf-1,4
elfobgoi-1,3
elgbjkad-1,4
elgchdda-1,3
elgclklf-1,3
elgcninm-1,3
elgcpako-1,3
elgdaffe-1,6
elgdkkba-1,4
elgfgcbf-1,3
elggckbn-1,3
elggkfkc-1,3
elghmhhl-1,3
elghmkde-1,8
elgiejlc-1,3
elgjgodg-1,8
elgjmkgf-1,3
elgkiobc-1,4
elgnhjoh-1,3
elgnohgl-1,3
elgpdkbf-1,4
elhacmhc-1,3
elhadakb-1,3
elhbkiml-1,3
elhfpdhh-1,3
elhgemod-1,3
